,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
3864,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.020680323,0.5551832
1267,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.020680323,0.8250905
4149,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.020680323,0.939471
5876,1,White,0,0,0,0,2,1.0,1.0,True,-0.020680323,0.8763863
651,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.020680323,0.8805907
3741,1,Non-White,0,0,0,0,4,1.0,2.0,True,0.020730719,0.73634946
1171,1,White,0,0,0,0,1,1.0,22.0,True,-0.020808697,0.9663127
855,1,White,1,0,0,0,6,0.0,0.0,False,0.020828307,0.9046801
3386,0,Non-White,1,0,0,0,6,0.0,0.0,False,0.020828307,0.7705417
5537,1,Non-White,1,0,0,0,6,1.0,6.0,False,0.021456942,0.90634274
1237,0,Non-White,0,0,5,0,12,0.0,37.0,True,-0.021674408,0.9574041
4708,0,Non-White,1,0,0,0,21,1.0,449.0,False,-0.02176115,0.8546806
5846,1,Non-White,1,0,0,0,6,0.0,1.0,False,0.021852687,0.9833014
5768,1,White,1,0,0,0,2,1.0,91.0,False,0.021891713,0.7883187
2104,0,Non-White,0,0,2,2,20,1.0,30.0,False,-0.022019982,0.47624004
2743,0,Non-White,0,0,2,0,21,1.0,1.0,False,-0.022180269,0.953554
4084,0,Non-White,1,0,6,1,19,1.0,1.0,True,-0.022545164,0.953554
2327,1,White,1,0,0,0,4,1.0,2.0,False,-0.022714943,0.87229234
2088,1,White,1,0,0,0,4,1.0,2.0,False,-0.022714943,0.8667985
750,1,Non-White,1,0,0,0,4,1.0,2.0,False,-0.022714943,0.68455887
2681,1,White,1,0,0,0,3,1.0,23.0,False,-0.022842273,0.81692356
3606,1,Non-White,1,0,0,0,11,1.0,79.0,True,0.0229768,0.91064197
1801,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.7977819
4004,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.74097687
5805,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.9137523
973,1,White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.7968213
5472,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.06566756
6125,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.7259808
1855,0,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.9173748
618,0,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.7705417
660,1,Non-White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.65963477
5944,1,White,1,0,0,0,4,1.0,1.0,False,-0.023598239,0.19123961
1130,0,Non-White,0,0,3,1,15,1.0,2.0,False,-0.024074921,0.8823866
4062,1,Non-White,0,0,0,0,4,0.0,0.0,True,0.02421081,0.9173748
6106,0,White,0,4,0,0,5,1.0,10.0,True,-0.024403851,0.91588986
300,1,Non-White,0,0,0,1,2,1.0,51.0,True,0.024431884,0.86230904
1509,1,White,1,0,0,0,4,1.0,0.0,False,-0.024478659,0.7912649
5085,1,White,0,0,0,0,2,2.0,2.0,True,-0.024562553,0.8588501
3390,1,Non-White,1,0,0,0,0,1.0,84.0,False,-0.024984524,0.8564934
6022,1,Non-White,1,1,0,0,18,0.0,299.0,False,-0.025020825,0.95908463
4183,0,Non-White,1,0,0,0,13,1.0,39.0,True,0.025340065,0.8823866
6145,1,White,1,0,0,0,5,1.0,31.0,False,0.025431395,0.7453466
276,1,White,0,0,0,0,2,2.0,1.0,True,-0.025439784,0.89400774
3142,1,White,1,0,0,0,2,1.0,41.0,False,-0.025608301,0.72874093
1957,0,Non-White,0,0,3,2,14,0.0,5.0,False,-0.025810374,0.95174295
4336,1,Non-White,0,0,0,0,0,0.0,32.0,True,-0.025891349,0.8744498
5700,1,Non-White,0,0,0,0,1,1.0,16.0,True,-0.026102811,0.91427976
4110,0,Non-White,0,0,1,0,24,0.0,0.0,False,-0.026752641,0.8124558
3359,0,Non-White,0,0,0,0,29,1.0,5.0,False,-0.027353087,0.8525579
2364,0,Non-White,1,0,0,0,0,1.0,81.0,False,-0.02760315,0.84200245
396,1,Non-White,1,0,0,0,12,1.0,4.0,True,-0.028047442,0.8481378
1889,1,White,1,0,0,0,6,10.0,2.0,False,-0.028131902,0.8465109
1676,1,Non-White,1,0,0,0,4,2.0,1.0,False,-0.02830562,0.9133686
4009,1,Non-White,1,0,0,0,3,0.0,11.0,False,-0.02862762,0.79015696
1724,0,Non-White,1,0,0,0,16,0.0,483.0,False,-0.029096058,0.9091022
2705,0,Non-White,1,0,0,0,6,1.0,14.0,False,0.029753834,0.76215065
5259,0,Non-White,1,0,0,0,15,1.0,1.0,True,0.02981262,0.5454
1010,1,White,1,0,0,0,0,1.0,78.0,False,-0.030195475,0.71852773
5343,0,White,0,0,0,0,1,1.0,11.0,True,-0.030433804,0.76126885
241,1,White,1,0,0,0,3,1.0,14.0,False,-0.030683264,0.90634274
749,0,Non-White,0,0,3,1,6,1.0,136.0,False,-0.030733528,0.8752346
3687,0,Non-White,0,0,1,0,1,1.0,456.0,False,-0.03119533,0.8837175
3365,1,Non-White,1,0,0,0,4,3.0,3.0,False,-0.03122145,0.68874
5888,1,Non-White,0,0,2,0,17,0.0,1.0,False,-0.03131026,0.62813884
6134,1,Non-White,0,0,0,2,1,1.0,16.0,True,-0.031483144,0.8761056
942,0,White,0,0,0,2,4,10.0,1.0,True,-0.031518653,0.8243883
3342,1,White,1,0,0,0,3,1.0,13.0,False,-0.031539917,0.6260189
3169,1,Non-White,1,0,0,0,3,1.0,13.0,False,-0.031539917,0.95889354
1233,1,Non-White,1,0,0,0,2,1.0,34.0,False,-0.031663015,0.5485963
2689,1,White,0,0,0,0,2,29.0,29.0,False,0.03231974,0.9177527
951,0,Non-White,1,0,0,1,12,1.0,2.0,True,-0.032441378,0.7416407
212,0,White,0,0,0,1,1,0.0,6.0,True,-0.032764494,0.6897806
5645,1,White,1,0,0,0,4,3.0,1.0,False,-0.03292814,0.8357871
5217,1,White,1,0,0,0,5,7.0,1.0,False,-0.033267975,0.9742776
3287,1,White,1,0,0,0,2,0.0,97.0,False,0.03377475,0.6657102
3471,1,Non-White,0,0,0,0,1,1.0,7.0,True,-0.033846304,0.9221699
2316,0,White,0,0,0,0,3,1.0,36.0,True,0.034132004,0.9212117
662,1,White,0,0,0,0,1,0.0,1.0,True,-0.03436601,0.9425184
5089,1,White,1,0,0,0,5,8.0,5.0,False,-0.03444232,0.9133686
3877,1,Non-White,1,0,1,0,10,1.0,1.0,True,0.034807444,0.7883187
5741,1,White,1,0,0,0,3,1.0,9.0,False,-0.03493747,0.75381553
1886,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.035210207,0.6574499
6048,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.035210207,0.62545776
5162,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.035210207,0.8823866
1995,0,White,0,0,0,0,1,0.0,0.0,True,-0.035210207,0.21634144
1853,0,Non-White,0,0,0,0,4,1.0,16.0,True,0.035349473,0.3106939
5685,1,Non-White,0,0,0,0,4,12.0,1.0,True,-0.035378084,0.7453466
116,1,Non-White,1,0,0,0,3,1.0,8.0,False,-0.035779506,0.80926126
3328,1,Non-White,1,0,0,0,2,1.0,29.0,False,-0.035900682,0.76215065
1258,1,White,1,0,0,0,14,1.0,28.0,True,0.036012262,0.6949935
1629,0,Non-White,0,0,3,0,18,1.0,18.0,True,-0.036129124,0.97954214
3793,1,Non-White,1,0,0,0,4,4.0,2.0,False,-0.036630407,0.7632109
3373,0,Non-White,1,0,0,0,2,1.0,28.0,False,-0.036739573,0.964234
1703,1,White,1,0,0,0,1,1.0,49.0,False,-0.036860034,0.8440466
5039,1,Non-White,0,0,0,0,2,23.0,1.0,False,0.03691019,0.9574041
3517,1,White,1,0,0,0,5,1.0,42.0,False,0.037021697,0.8250905
988,1,Non-White,1,0,0,0,3,0.0,1.0,False,-0.03713277,0.875859
653,1,Non-White,0,0,0,0,1,1.0,3.0,True,-0.037212506,0.19176495
4983,1,Non-White,1,0,0,0,5,0.0,37.0,False,0.03743519,0.8712189
4656,1,Non-White,1,0,0,0,3,1.0,6.0,False,-0.037455246,0.9479564
6127,0,Non-White,1,1,0,0,7,1.0,1.0,True,0.037561,0.89400774
5357,1,White,1,0,0,0,6,13.0,7.0,False,-0.037621766,0.8742881
397,1,White,0,0,0,1,1,0.0,0.0,True,-0.037818745,0.95592314
3467,1,White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.7546924
911,1,White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.76968163
5231,1,White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.95908463
2663,1,White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.55045825
2658,1,White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.76968163
6104,1,Non-White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.9173748
4953,1,Non-White,1,0,0,0,3,0.0,0.0,False,-0.037967518,0.48928913
317,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.038047016,0.81597394
243,0,Non-White,0,0,0,0,1,1.0,2.0,True,-0.038047016,0.87176305
2891,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.038047016,0.74072737
143,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.038047016,0.92957103
2115,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.038047016,0.7453466
160,1,White,1,0,0,0,8,0.0,71.0,True,-0.03840044,0.7713996
5406,1,Non-White,1,0,0,0,7,1.0,1.0,False,0.03840342,0.73126954
936,1,Non-White,1,0,0,0,7,1.0,1.0,False,0.03840342,0.7705417
4701,1,Non-White,1,0,0,0,7,1.0,1.0,False,0.03840342,0.6173639
3463,1,White,1,0,0,0,7,1.0,1.0,False,0.03840342,0.9173748
794,1,Non-White,1,0,0,0,1,1.0,128.0,False,0.038549468,0.9574041
4699,0,White,1,0,0,0,0,1.0,68.0,False,-0.03864807,0.87072545
1228,1,White,1,0,0,0,3,1.0,86.0,False,0.038859233,0.9024111
5108,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.9574041
3707,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.7453466
5962,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.90702206
2131,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.95889354
167,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.79164594
1035,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.74442345
4778,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.3982549
3449,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.85559946
2618,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.9470738
3355,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.62358856
3222,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.58645886
5442,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.88609666
4074,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.83711636
2768,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.39731866
5707,0,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.96312964
6013,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.95908463
1746,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.9592748
5281,1,White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.8800972
3778,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.9173748
5564,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.5659265
2407,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.038878486,0.7306074
5620,1,Non-White,1,0,0,0,7,1.0,2.0,False,0.03947963,0.6239164
5770,1,Non-White,1,0,0,0,7,1.0,2.0,False,0.03947963,0.84132546
2103,1,Non-White,1,0,0,0,7,1.0,2.0,False,0.03947963,0.7183962
1869,1,Non-White,1,0,0,0,7,1.0,2.0,False,0.03947963,0.77834827
2150,0,Non-White,0,1,1,0,5,1.0,137.0,False,-0.039730065,0.2549885
5951,1,White,0,0,0,0,0,1.0,21.0,True,-0.03982617,0.76126885
3656,0,Non-White,0,0,0,2,1,1.0,6.0,True,-0.03989248,0.321495
6160,0,Non-White,0,0,1,0,19,0.0,9.0,False,-0.040227596,0.8763863
772,1,White,0,0,0,1,3,1.0,45.0,True,0.0404405,0.8607123
2222,1,Non-White,1,0,0,0,7,1.0,3.0,False,0.04055889,0.682457
5533,1,White,1,0,0,0,2,0.0,18.0,False,-0.04057294,0.5020022
6029,1,Non-White,0,0,0,0,0,1.0,20.0,True,-0.04065156,0.8935558
3267,1,White,1,0,0,0,3,1.0,2.0,False,-0.040772244,0.89198416
5219,1,Non-White,1,0,0,0,3,1.0,2.0,False,-0.040772244,0.9038414
2646,1,Non-White,1,0,0,0,3,1.0,2.0,False,-0.040772244,0.5241415
5852,1,Non-White,0,2,0,0,8,1.0,1.0,False,-0.04080484,0.40780777
104,0,White,1,0,0,0,13,1.0,471.0,False,-0.04080641,0.9574041
3268,1,Non-White,0,0,0,1,1,1.0,1.0,True,-0.04144776,0.8250905
2614,1,Non-White,1,0,0,0,6,1.0,25.0,False,0.04148528,0.7705417
2656,1,White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.9592748
3422,1,White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.41435564
2201,1,White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.95870167
1755,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.7537364
4040,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.8481378
5416,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.9722631
5110,0,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.81719023
682,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.532255
3008,1,White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.6490353
2460,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.60553163
1984,1,Non-White,1,0,0,0,3,1.0,1.0,False,-0.04159437,0.9592748
3924,0,White,0,0,0,0,2,22.0,0.0,False,0.041634455,0.23127075
6049,1,White,1,0,0,0,7,1.0,4.0,False,0.04164134,0.642752
4591,1,Non-White,0,0,0,0,5,1.0,1.0,True,0.041956365,0.9818949
4154,0,Non-White,0,0,0,0,5,1.0,1.0,True,0.041956365,0.52572495
5942,1,Non-White,0,0,0,0,5,1.0,1.0,True,0.041956365,0.83555144
1987,1,White,0,0,0,0,0,0.0,13.0,True,-0.041977793,0.86453533
3133,1,White,0,0,0,0,1,2.0,2.0,True,-0.04249166,0.8769116
4927,1,Non-White,0,0,0,0,1,22.0,22.0,False,0.042563498,0.91700584
1593,1,Non-White,1,0,0,0,6,1.0,26.0,False,0.042570293,0.9173748
1765,1,Non-White,0,0,2,1,13,0.0,14.0,False,-0.042663407,0.73540527
4453,1,White,1,0,0,0,7,1.0,5.0,False,0.042726815,0.939471
3514,1,White,1,0,0,0,0,1.0,63.0,False,-0.04276663,0.9135994
4377,0,Non-White,1,0,3,0,19,1.0,1.0,False,-0.04279785,0.44229528
1456,1,Non-White,1,0,0,0,7,0.0,0.0,False,0.04314664,0.7183962
3620,1,Non-White,1,0,0,0,7,0.0,0.0,False,0.04314664,0.91103655
2380,1,Non-White,0,0,0,0,1,18.0,1.0,False,0.043154866,0.9173748
6010,1,Non-White,0,0,0,0,1,2.0,1.0,True,-0.043307766,0.8134077
4910,1,White,0,0,0,0,1,2.0,1.0,True,-0.043307766,0.9592748
2387,0,Non-White,0,0,0,0,1,2.0,1.0,True,-0.043307766,0.91845983
4878,1,Non-White,1,0,0,0,1,1.0,41.0,False,-0.043464616,0.95143366
4442,0,Non-White,0,1,2,0,5,1.0,2.0,False,-0.043872215,0.9680591
5863,1,Non-White,0,1,2,0,5,1.0,2.0,False,-0.043872215,0.62038994
1026,1,Non-White,1,0,0,1,3,1.0,1.0,False,-0.04413469,0.9173748
5659,1,Non-White,1,0,0,0,7,0.0,1.0,False,0.04423651,0.14421764
5333,0,Non-White,0,0,0,0,0,1.0,15.0,True,-0.04473582,0.5116635
5677,1,Non-White,1,0,0,0,1,0.0,34.0,False,-0.0447751,0.80250686
4384,1,White,0,0,0,2,1,1.0,0.0,True,-0.044800684,0.74070865
3611,1,Non-White,1,0,0,0,15,1.0,15.0,True,0.04481086,0.9314787
387,0,Non-White,0,1,1,0,10,1.0,1.0,False,-0.044884827,0.9592748
4939,1,White,1,0,0,0,3,2.0,2.0,False,-0.045166507,0.8754305
4056,0,Non-White,0,0,0,0,5,1.0,4.0,True,0.04522498,0.9187389
5273,1,White,0,0,0,0,1,18.0,3.0,False,0.04533775,0.8769116
4719,0,Non-White,0,0,1,0,18,0.0,0.0,False,-0.045407616,0.9173748
6154,1,Non-White,1,0,0,0,8,0.0,62.0,True,-0.045770526,0.7107544
424,1,Non-White,1,0,0,0,33,0.0,14.0,False,-0.045787588,0.8650048
133,0,Non-White,1,0,0,0,4,7.0,7.0,False,-0.045800745,0.9776139
3946,1,White,1,0,0,0,3,2.0,1.0,False,-0.045973435,0.9173748
1878,0,Non-White,0,0,0,0,17,1.0,130.0,False,-0.046676513,0.9133686
