,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
5255,1,White,1,0,0,0,1,1.0,36.0,False,0.0010006992379203439
580,1,White,1,0,0,0,3,3.0,1.0,False,0.0010082167573273182
3596,1,White,1,0,0,0,3,3.0,1.0,False,0.0010082167573273182
2426,1,White,1,0,0,0,1,1.0,33.0,False,0.0010084027890115976
4569,1,Non-White,1,0,0,0,1,1.0,32.0,False,0.0010108834831044078
1947,1,Non-White,0,0,0,0,2,14.0,1.0,True,0.0010230651823803782
1080,1,Non-White,0,0,0,0,0,6.0,0.0,True,-0.001023900113068521
2227,1,Non-White,1,0,0,0,0,0.0,42.0,False,0.0010245360899716616
1916,1,White,1,0,0,0,0,0.0,41.0,False,0.0010266753379255533
636,1,Non-White,1,0,0,0,0,0.0,37.0,False,0.0010348344221711159
5994,1,White,1,0,0,0,0,0.0,36.0,False,0.0010367764625698328
3731,1,White,1,0,0,0,2,2.0,2.0,False,0.001041964627802372
898,1,Non-White,1,0,0,0,2,2.0,1.0,False,0.0010438839672133327
1440,1,White,1,0,0,0,1,1.0,13.0,False,0.0010502587538212538
4970,1,White,1,0,0,0,1,1.0,11.0,False,0.0010535886976867914
3777,1,Non-White,1,0,0,0,1,1.0,6.0,False,0.0010612739715725183
4946,1,Non-White,1,0,0,0,1,1.0,4.0,False,0.001064100069925189
4007,1,Non-White,1,0,0,0,1,1.0,4.0,False,0.001064100069925189
6100,1,Non-White,1,0,0,0,1,1.0,3.0,False,0.0010654593352228403
1907,1,Non-White,1,0,0,0,1,1.0,3.0,False,0.0010654593352228403
2056,1,White,1,0,0,0,1,1.0,3.0,False,0.0010654593352228403
1875,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.0010667850729078054
2323,1,White,1,0,0,0,1,1.0,2.0,False,0.0010667850729078054
2461,1,White,1,0,0,0,1,1.0,2.0,False,0.0010667850729078054
6020,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.0010667850729078054
1338,1,Non-White,1,0,0,0,1,1.0,2.0,False,0.0010667850729078054
5141,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
3645,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
4577,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
862,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2041,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
553,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2883,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
752,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
3734,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
4278,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
5058,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
3583,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
1960,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
1936,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
4309,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
590,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2650,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
5181,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2688,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
1378,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2816,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
909,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
5823,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
3109,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
2927,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
130,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
5227,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
4204,1,White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
5319,1,Non-White,1,0,0,0,1,1.0,1.0,False,0.001068075536750257
4467,1,Non-White,1,0,0,0,1,1.0,0.0,False,0.0010693336371332407
2240,1,Non-White,1,0,0,0,0,0.0,7.0,False,0.0010773027315735817
4848,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
1472,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
5291,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
390,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
4251,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
2293,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
3694,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
2513,1,Non-White,1,0,0,0,0,0.0,1.0,False,0.001082208240404725
2159,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
2354,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
5383,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
926,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
4181,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
1482,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
1295,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
2213,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
1762,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
358,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
1677,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
5274,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
4282,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
5684,1,White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
647,1,Non-White,1,0,0,0,0,0.0,0.0,False,0.001082918606698513
1999,1,Non-White,1,0,0,0,4,0.0,0.0,False,-0.0011545901652425528
2740,0,Non-White,1,0,0,0,3,1.0,39.0,False,0.0012083351612091064
4195,1,Non-White,1,0,0,0,4,0.0,4.0,False,-0.0012104937341064215
1474,1,White,1,0,0,0,4,0.0,7.0,False,-0.0012534016277641058
1719,1,White,1,0,0,0,0,1.0,116.0,False,0.0012594612780958414
1251,1,White,1,0,0,0,0,1.0,109.0,False,0.0012819265248253942
150,1,Non-White,1,0,0,0,2,1.0,188.0,False,-0.0013004714855924249
4916,1,White,1,0,0,0,3,1.0,121.0,False,-0.0013007958186790347
4052,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.0013022299390286207
1042,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.0013022299390286207
5257,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.0013022299390286207
2218,1,White,1,0,0,0,6,1.0,10.0,True,0.0013023207429796457
5837,1,Non-White,1,0,0,0,6,1.0,9.0,True,0.0013024226063862443
4506,1,Non-White,1,0,0,0,7,2.0,2.0,True,0.001303433789871633
5115,1,Non-White,0,1,0,0,1,20.0,3.0,False,0.0013190757017582655
5706,1,Non-White,1,0,0,0,0,1.0,87.0,False,0.0013365482445806265
5077,1,White,1,0,0,0,0,1.0,79.0,False,0.0013508819974958897
2066,1,White,1,0,0,0,0,1.0,74.0,False,0.001358464010991156
4501,1,Non-White,0,0,0,0,6,22.0,22.0,False,-0.0013591726310551167
3335,1,Non-White,0,0,0,0,1,15.0,15.0,False,-0.0013605679851025343
3209,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2735,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3982,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5984,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5186,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5293,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5832,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5486,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3585,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2052,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5159,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5650,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2938,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
6045,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4364,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2420,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5836,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2641,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2797,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4429,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3639,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4216,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5579,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2542,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1884,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5730,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4941,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3431,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
69,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2013,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5811,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3238,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1665,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
6060,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
10,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5683,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5014,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1097,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
0,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
5522,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4290,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3797,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3747,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4847,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2352,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3879,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1673,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
975,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
151,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3703,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2616,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
873,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
3977,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4737,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2431,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1132,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
1367,1,Non-White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
2211,1,White,1,0,0,0,0,1.0,1.0,False,0.00137129717040807
4250,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
1666,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
2455,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
814,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
125,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
3712,1,Non-White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
1760,1,White,1,0,0,0,0,1.0,2.0,False,0.0013721243012696505
606,1,White,1,0,0,0,0,1.0,3.0,False,0.0013729301281273365
