,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
3949,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.87229234
6168,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.8667985
4783,1,White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.68455887
1376,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.81692356
5445,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.91064197
231,1,White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.7977819
5278,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.74097687
5426,0,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.9137523
3650,1,White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.7968213
2132,1,White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.06566756
4143,0,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.7259808
5498,1,White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.9173748
3110,1,Non-White,0,0,0,0,0,1.0,2.0,False,0.012974739074707031,0.7705417
2189,1,Non-White,0,0,0,1,0,0.0,0.0,False,0.013241231441497803,0.65963477
4850,0,Non-White,1,0,0,0,9,0.0,1.0,False,-0.013523578643798828,0.19123961
2054,1,Non-White,1,0,0,0,9,0.0,1.0,False,-0.013523578643798828,0.8823866
4075,1,Non-White,1,0,0,0,19,1.0,1.0,True,0.013634026050567627,0.9173748
4587,1,White,0,0,0,0,0,7.0,6.0,False,-0.013686537742614746,0.91588986
1924,1,White,0,0,0,0,0,1.0,3.0,False,0.013948500156402588,0.86230904
5205,1,Non-White,0,0,0,0,0,1.0,3.0,False,0.013948500156402588,0.7912649
1985,1,Non-White,1,0,0,0,7,1.0,78.0,False,0.014133155345916748,0.8588501
839,0,Non-White,0,0,0,1,0,0.0,1.0,False,0.014215588569641113,0.8564934
4365,1,Non-White,0,0,0,1,0,0.0,1.0,False,0.014215588569641113,0.95908463
505,1,White,0,0,0,1,0,0.0,1.0,False,0.014215588569641113,0.8823866
2675,1,White,1,0,0,0,9,0.0,0.0,False,-0.014432787895202637,0.7453466
2780,1,Non-White,1,0,0,0,9,0.0,0.0,False,-0.014432787895202637,0.89400774
3199,1,Non-White,1,0,0,0,9,1.0,5.0,False,-0.014783084392547607,0.72874093
1767,1,White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.95174295
5464,1,Non-White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.8744498
4756,1,Non-White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.91427976
3753,1,Non-White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.8124558
982,1,Non-White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.8525579
1921,1,Non-White,0,0,0,0,0,1.0,4.0,False,0.014924466609954834,0.84200245
226,1,Non-White,0,0,0,1,0,0.0,2.0,False,0.015192210674285889,0.8481378
1067,0,Non-White,0,0,0,0,4,27.0,27.0,False,-0.01563131809234619,0.8465109
5887,0,Non-White,0,0,0,0,0,1.0,5.0,False,0.015902578830718994,0.9133686
2333,1,White,0,0,0,0,0,1.0,5.0,False,0.015902578830718994,0.79015696
5952,0,Non-White,0,0,0,0,5,0.0,37.0,True,-0.01624220609664917,0.9091022
3227,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.76215065
1032,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.5454
3208,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.71852773
3901,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.76126885
2944,0,White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.90634274
3509,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.8752346
5139,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.8837175
4451,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.68874
1831,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.62813884
934,0,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.8761056
2923,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.8243883
4510,0,White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.6260189
2940,0,White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.95889354
6035,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.5485963
4575,1,White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9177527
442,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.7416407
39,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.6897806
453,1,White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.8357871
1339,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9742776
43,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.6657102
5301,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9221699
5613,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9212117
3162,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9425184
128,1,Non-White,0,0,0,0,0,0.0,0.0,False,0.016280651092529297,0.9133686
710,0,Non-White,1,1,0,0,9,1.0,39.0,True,0.016581296920776367,0.7883187
278,1,White,0,0,0,0,1,4.0,1.0,False,0.016869306564331055,0.75381553
5437,1,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.6574499
5305,1,White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.62545776
3947,0,White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.8823866
1535,1,White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.21634144
5599,0,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.3106939
3180,1,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.7453466
353,1,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.80926126
3948,1,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.76215065
1007,1,White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.6949935
1576,0,Non-White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.97954214
5567,1,White,0,0,0,0,0,0.0,1.0,False,0.017261743545532227,0.7632109
4212,1,Non-White,0,0,0,0,1,13.0,13.0,False,-0.017462849617004395,0.964234
3528,1,Non-White,1,0,0,0,9,1.0,2.0,False,-0.017494618892669678,0.8440466
4898,1,Non-White,1,0,0,0,9,1.0,2.0,False,-0.017494618892669678,0.9574041
2194,1,Non-White,0,0,0,2,0,1.0,13.0,False,0.017644882202148438,0.8250905
2532,1,Non-White,0,0,0,0,0,1.0,7.0,False,0.017865240573883057,0.875859
979,0,Non-White,0,0,0,0,0,0.0,2.0,False,0.01824498176574707,0.19176495
6105,0,Non-White,1,0,0,0,9,1.0,1.0,False,-0.018393874168395996,0.8712189
1717,1,Non-White,1,0,0,0,9,1.0,1.0,False,-0.018393874168395996,0.9479564
5386,1,Non-White,1,0,0,0,9,1.0,1.0,False,-0.018393874168395996,0.89400774
3125,1,White,1,0,0,0,9,1.0,1.0,False,-0.018393874168395996,0.8742881
6113,1,Non-White,1,0,0,1,11,1.0,1.0,False,0.01850825548171997,0.95592314
1360,1,White,0,0,0,0,0,1.0,8.0,False,0.01884979009628296,0.7546924
6080,1,Non-White,0,0,0,0,0,0.0,3.0,False,0.019230365753173828,0.76968163
3349,1,Non-White,0,0,0,0,0,0.0,3.0,False,0.019230365753173828,0.95908463
432,1,Non-White,0,0,0,0,7,1.0,38.0,True,0.0196073055267334,0.55045825
2974,1,White,1,0,0,0,7,0.0,36.0,False,-0.02009814977645874,0.76968163
2750,0,Non-White,0,0,0,1,0,0.0,7.0,False,0.020107150077819824,0.9173748
4880,1,Non-White,0,0,0,0,0,0.0,4.0,False,0.020217835903167725,0.48928913
809,1,Non-White,1,0,0,0,7,0.0,79.0,False,0.020405113697052002,0.81597394
4295,1,Non-White,0,0,0,0,0,1.0,10.0,False,0.020825326442718506,0.87176305
1162,1,Non-White,0,0,0,0,0,0.0,5.0,False,0.021207451820373535,0.74072737
4430,0,Non-White,0,0,0,0,6,0.0,10.0,True,-0.021494567394256592,0.92957103
3397,1,Non-White,1,0,0,0,11,1.0,1.0,False,0.021583497524261475,0.7453466
3424,0,Non-White,1,0,0,0,11,1.0,1.0,False,0.021583497524261475,0.7713996
2893,0,Non-White,1,0,0,0,11,1.0,1.0,False,0.021583497524261475,0.73126954
4267,1,Non-White,1,0,0,1,11,0.0,0.0,False,0.02284836769104004,0.7705417
5991,1,Non-White,1,0,0,1,11,0.0,1.0,False,0.023843586444854736,0.6173639
593,1,Non-White,0,0,0,0,10,6.0,6.0,True,0.02407371997833252,0.9173748
199,1,White,0,0,0,0,1,3.0,3.0,False,0.02417534589767456,0.9574041
6096,1,White,0,0,0,0,1,3.0,3.0,False,0.02417534589767456,0.87072545
1461,1,Non-White,1,0,0,0,1,1.0,163.0,False,-0.024759352207183838,0.9024111
1935,0,Non-White,0,0,1,0,1,0.0,1.0,True,-0.02527904510498047,0.9574041
1780,1,Non-White,1,0,0,0,4,0.0,93.0,False,-0.025800108909606934,0.7453466
6152,1,Non-White,0,0,0,0,1,14.0,9.0,False,-0.025814712047576904,0.90702206
2687,1,Non-White,1,0,0,0,8,1.0,13.0,False,-0.02651137113571167,0.95889354
2651,1,White,0,0,0,0,4,25.0,4.0,False,-0.026529014110565186,0.79164594
2655,1,White,0,0,0,2,1,1.0,1.0,False,0.026722311973571777,0.74442345
3665,1,Non-White,0,0,0,2,1,1.0,1.0,False,0.026722311973571777,0.3982549
5047,0,White,1,0,0,0,9,1.0,49.0,False,0.027281463146209717,0.85559946
2123,1,White,0,0,0,0,1,2.0,1.0,False,0.027563154697418213,0.9470738
6107,1,White,0,0,0,0,7,4.0,3.0,True,-0.02801978588104248,0.62358856
435,1,Non-White,1,0,0,0,6,1.0,52.0,False,-0.029383480548858643,0.58645886
296,0,Non-White,0,0,0,1,6,0.0,4.0,True,-0.02951180934906006,0.88609666
380,0,Non-White,0,0,0,1,0,1.0,22.0,False,0.029706478118896484,0.83711636
1758,1,White,0,0,0,0,0,1.0,19.0,False,0.0298195481300354,0.39731866
54,1,Non-White,0,0,0,1,1,1.0,1.0,False,0.029851853847503662,0.96312964
5726,1,Non-White,0,0,0,1,1,1.0,1.0,False,0.029851853847503662,0.95908463
1582,1,Non-White,0,0,0,1,1,1.0,1.0,False,0.029851853847503662,0.9592748
3566,1,White,0,0,0,1,1,1.0,1.0,False,0.029851853847503662,0.8800972
5801,1,White,0,0,0,0,0,0.0,14.0,False,0.030209064483642578,0.9173748
2134,1,White,0,0,0,0,9,0.0,1.0,True,0.030265510082244873,0.5659265
4758,1,Non-White,0,0,0,0,6,1.0,5.0,True,-0.030617475509643555,0.7306074
3679,1,Non-White,0,0,0,0,0,1.0,20.0,False,0.03082937002182007,0.6239164
1062,1,White,0,0,0,0,9,1.0,7.0,True,0.030885934829711914,0.84132546
4464,1,White,0,0,0,0,0,0.0,15.0,False,0.031219661235809326,0.7183962
5124,1,Non-White,0,0,0,0,0,0.0,15.0,False,0.031219661235809326,0.77834827
1342,1,Non-White,1,0,1,0,6,0.0,1.0,False,0.03171670436859131,0.2549885
4693,1,Non-White,0,1,0,0,1,1.0,1.0,True,0.03220522403717041,0.76126885
5906,0,Non-White,1,0,0,0,8,0.0,1.0,False,-0.03226363658905029,0.321495
4452,1,Non-White,1,0,0,0,8,0.0,1.0,False,-0.03226363658905029,0.8763863
3558,1,Non-White,0,0,0,1,6,0.0,0.0,True,-0.032971084117889404,0.8607123
5382,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.682457
414,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.5020022
6124,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.8935558
2235,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.89198416
2510,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9038414
4128,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.5241415
2737,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.40780777
2039,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9574041
2206,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.8250905
1523,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.7705417
1575,0,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9592748
5525,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.41435564
5015,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.95870167
2444,0,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.7537364
2093,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.8481378
5764,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9722631
1943,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.81719023
1881,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.532255
3869,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.6490353
5651,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.60553163
4248,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9592748
1651,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.23127075
134,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.642752
282,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9818949
86,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.52572495
1093,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.83555144
535,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.86453533
4651,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.8769116
2924,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.91700584
4919,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9173748
4492,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.73540527
4225,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.939471
551,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.9135994
3647,1,Non-White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.44229528
5586,1,White,0,0,0,0,1,1.0,1.0,False,0.03300142288208008,0.7183962
264,1,Non-White,0,0,0,0,0,0.0,17.0,False,0.03324711322784424,0.91103655
126,0,Non-White,1,0,0,0,7,1.0,26.0,False,-0.03357994556427002,0.9173748
5671,0,Non-White,0,0,0,0,1,1.0,2.0,False,0.034017741680145264,0.8134077
5359,1,Non-White,0,0,0,0,1,1.0,2.0,False,0.034017741680145264,0.9592748
776,1,Non-White,0,0,0,0,1,1.0,2.0,False,0.034017741680145264,0.91845983
3035,0,Non-White,0,0,0,0,1,1.0,2.0,False,0.034017741680145264,0.95143366
