,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
579,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.003998332656919956,0.9531218
6011,1,Non-White,0,0,0,1,0,1.0,1.0,False,-0.003998332656919956,0.9592748
2285,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.00431421771645546,0.9677852
4746,1,White,1,0,0,0,6,1.0,1.0,False,-0.00431421771645546,0.60675216
4827,1,Non-White,1,0,0,0,6,1.0,1.0,False,-0.00431421771645546,0.757486
2835,1,Non-White,1,0,0,0,6,1.0,2.0,False,-0.004564594477415085,0.9592748
2457,1,Non-White,1,0,0,0,6,1.0,2.0,False,-0.004564594477415085,0.028810766
1371,1,Non-White,1,0,0,0,6,1.0,2.0,False,-0.004564594477415085,0.62586653
384,1,White,1,0,0,0,6,1.0,2.0,False,-0.004564594477415085,0.8537495
4948,1,White,1,0,0,0,9,2.0,1.0,True,-0.0047930506989359856,0.9592748
4942,1,White,0,0,0,0,0,1.0,0.0,True,-0.004798036068677902,0.86129373
2378,1,White,0,0,0,0,0,1.0,0.0,True,-0.004798036068677902,0.847511
1108,1,White,0,0,0,0,0,1.0,0.0,True,-0.004798036068677902,0.6484779
4712,1,Non-White,1,0,0,0,6,1.0,3.0,False,-0.004816905595362186,0.91700584
3278,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7705417
930,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8430639
1499,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.80926126
5979,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8533824
5461,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.953554
4479,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.62732995
5028,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.76215065
2283,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.62130517
377,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8440466
3175,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8627195
5214,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7183962
2242,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9013108
2619,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.89228654
5736,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7025435
3522,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.74442345
500,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8876493
5178,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.75389826
3300,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8519322
3160,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.92522186
4017,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8769116
3353,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9137523
609,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8712189
2832,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7411133
5584,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7453466
2338,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.90634274
5356,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.5232713
1839,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9574041
3952,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.33787894
2043,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.85559946
3781,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9147625
4704,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7289327
3858,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.7705417
5917,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8769116
1795,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.94467485
157,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.73634946
3541,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.953554
4955,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.93769014
1195,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.95908463
893,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8769116
1213,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8638662
842,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9018588
2786,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9518034
1314,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.9204084
4024,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.41406563
1726,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.60164285
1107,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.91700584
3653,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.61851084
5744,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.8763863
4427,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177,0.27204373
1001,1,Non-White,1,0,0,0,6,1.0,4.0,False,-0.0050711557269096375,0.6936474
3256,1,White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.66945165
4458,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.9173748
3439,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.56202585
3624,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.8802629
4643,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.939471
1045,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.91626334
2232,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.36131203
6132,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.91626334
2127,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.94442046
4869,1,White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.8607123
5795,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744,0.7795588
2302,1,Non-White,0,0,0,0,1,10.0,2.0,False,-0.005263455677777529,0.902288
3693,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096,0.6898581
1906,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096,0.8043643
1068,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096,0.54917663
5875,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096,0.34384772
2730,1,Non-White,0,0,0,0,0,1.0,4.0,True,-0.005559383425861597,0.9373438
6073,1,Non-White,0,0,0,0,0,1.0,5.0,True,-0.005753528326749802,0.84631914
2677,1,Non-White,1,0,1,0,5,1.0,1.0,False,0.006028288044035435,0.73289794
816,1,White,0,0,0,0,0,4.0,1.0,True,0.006062670610845089,0.79443663
1521,1,White,1,0,0,0,5,1.0,65.0,False,-0.0061175525188446045,0.9468298
349,1,Non-White,1,0,0,0,7,0.0,1.0,True,0.00613868422806263,0.89215225
5115,1,Non-White,0,1,0,0,1,20.0,3.0,False,0.006558425724506378,0.92842615
1980,1,White,0,0,0,1,0,1.0,8.0,False,-0.0067301178351044655,0.9173748
5387,1,Non-White,1,0,0,0,5,1.0,9.0,False,0.0070760976523160934,0.9510257
2625,1,Non-White,0,0,0,0,0,1.0,13.0,True,-0.007362724747508764,0.9574041
581,1,Non-White,1,0,0,0,5,1.0,7.0,False,0.007442167028784752,0.38254684
2961,1,Non-White,1,0,0,0,5,1.0,7.0,False,0.007442167028784752,0.7396309
4653,1,White,1,0,0,0,5,1.0,4.0,False,0.007979007437825203,0.7453466
5666,1,Non-White,1,0,0,0,5,1.0,4.0,False,0.007979007437825203,0.8797499
1698,1,Non-White,1,0,0,0,5,1.0,3.0,False,0.008154732175171375,0.3658254
4673,1,Non-White,1,0,0,0,5,1.0,2.0,False,0.008328848518431187,0.34716755
5269,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.9173485
3625,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.8962552
3371,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.8769116
3643,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.59434485
848,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.7756131
3938,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.90634274
960,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809,0.9570061
1451,1,White,0,0,0,0,0,5.0,4.0,True,0.008796872571110725,0.8519322
1288,1,Non-White,1,0,0,0,7,1.0,2.0,True,0.008996699936687946,0.7705417
1538,1,Non-White,1,0,0,0,7,1.0,1.0,True,0.009093588218092918,0.754716
1722,1,Non-White,1,0,0,0,7,1.0,1.0,True,0.009093588218092918,0.88948417
4252,1,White,1,0,0,0,9,1.0,1.0,True,-0.009140790440142155,0.97460437
1293,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.96312964
5370,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.8119854
1073,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.7025007
34,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.9529043
1922,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.9059295
5413,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.7705417
345,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.8802629
19,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.020701423
1581,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.936529
495,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.88880175
2500,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.9612483
3324,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.9225982
4825,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.7632109
1379,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424,0.8769116
2527,1,Non-White,0,0,0,0,0,7.0,6.0,False,-0.009295208379626274,0.9274255
1255,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.5827573
2106,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.73540527
3843,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.6173639
3436,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.9308558
2989,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.8407056
4598,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.9137523
780,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.6528473
3837,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.25814137
796,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.88369226
4782,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.8769116
4968,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.62813884
4192,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.45936704
259,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.7705417
2030,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.921873
2389,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.76215065
3281,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.7705417
2968,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.7705417
4556,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.8797499
5310,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.8724165
2794,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924,0.84942114
717,1,Non-White,1,0,0,0,6,1.0,20.0,False,-0.00941106490790844,0.76215065
3192,1,Non-White,0,0,0,0,0,1.0,23.0,True,-0.009519040584564209,0.29999185
2955,1,White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405,0.91588986
2943,1,Non-White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405,0.953554
2257,1,Non-White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405,0.6179717
3362,0,Non-White,1,0,0,2,11,0.0,0.0,False,0.009856276214122772,0.90634274
5636,1,Non-White,1,0,0,0,6,0.0,0.0,False,-0.009971985593438148,0.9574041
1309,1,White,1,0,0,0,6,0.0,0.0,False,-0.009971985593438148,0.9173748
284,1,White,0,0,0,0,0,0.0,4.0,True,-0.010033662430942059,0.8763863
3010,1,White,1,0,0,0,3,1.0,191.0,False,-0.01022927276790142,0.67435235
3579,1,White,1,0,0,0,6,0.0,1.0,False,-0.010254064574837685,0.9155148
5420,1,Non-White,1,0,0,0,6,0.0,1.0,False,-0.010254064574837685,0.8228501
354,1,White,0,0,0,0,0,0.0,5.0,True,-0.010254453867673874,0.78714323
150,1,Non-White,1,0,0,0,2,1.0,188.0,False,0.010288625955581665,0.8894528
2710,1,White,0,0,0,0,1,8.0,3.0,True,0.010357243940234184,0.76215065
4602,1,Non-White,1,0,0,0,8,4.0,1.0,True,0.010496010072529316,0.8019221
3245,1,White,1,0,0,0,6,0.0,2.0,False,-0.010538200847804546,0.74442345
4916,1,White,1,0,0,0,3,1.0,121.0,False,0.010814445093274117,0.92157066
2523,0,Non-White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058,0.7306074
4201,0,White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058,0.8870736
1608,0,Non-White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058,0.877435
108,1,White,1,0,0,0,6,4.0,0.0,False,0.010883942246437073,0.832151
1455,1,Non-White,1,0,0,0,6,0.0,5.0,False,-0.011403081938624382,0.7306074
1835,1,Non-White,0,0,0,0,0,0.0,11.0,True,-0.011614343151450157,0.953554
4506,1,Non-White,1,0,0,0,7,2.0,2.0,True,0.011686225421726704,0.9314787
1243,1,White,0,0,0,0,7,18.0,18.0,True,-0.011789047159254551,0.960627
5054,1,White,0,0,0,0,1,2.0,1.0,True,-0.011866972781717777,0.8769116
4696,1,White,0,0,0,0,1,2.0,1.0,True,-0.011866972781717777,0.56082964
1080,1,Non-White,0,0,0,0,0,6.0,0.0,True,0.011929855681955814,0.7674752
3456,1,White,0,0,0,0,5,12.0,2.0,True,-0.012690389528870583,0.9512087
4734,1,Non-White,0,0,0,1,0,0.0,0.0,False,-0.012770270928740501,0.7453466
3738,1,White,0,0,0,0,2,12.0,11.0,True,0.013752967119216919,0.76968163
1426,1,White,1,0,0,0,8,10.0,9.0,False,0.013838009908795357,0.9588657
1474,1,White,1,0,0,0,4,0.0,7.0,False,0.014004629105329514,0.9307221
2241,1,Non-White,0,0,0,0,0,1.0,42.0,True,-0.014088112860918045,0.7705417
4195,1,Non-White,1,0,0,0,4,0.0,4.0,False,0.014414720237255096,0.8712189
3990,1,White,1,0,0,0,4,1.0,33.0,False,0.014449994079768658,0.76968163
406,1,Non-White,1,0,0,0,4,1.0,32.0,False,0.014599788933992386,0.8481378
2218,1,White,1,0,0,0,6,1.0,10.0,True,0.014697657898068428,0.9574041
3065,0,Non-White,0,0,0,1,0,1.0,5.0,False,0.014744501560926437,0.8823866
5837,1,Non-White,1,0,0,0,6,1.0,9.0,True,0.014757459051907063,0.6159793
1999,1,Non-White,1,0,0,0,4,0.0,0.0,False,0.014941787347197533,0.86902285
85,1,Non-White,0,0,0,0,1,10.0,9.0,True,0.015060733072459698,0.70177627
3789,1,Non-White,1,0,0,0,2,1.0,259.0,False,-0.01507818978279829,0.924885
2067,1,White,1,0,0,0,1,0.0,293.0,False,-0.01511113066226244,0.8769116
1042,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368,0.47368965
4052,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368,0.587772
5257,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368,0.692614
4501,1,Non-White,0,0,0,0,6,22.0,22.0,False,-0.015253102406859398,0.9423649
3557,0,Non-White,1,0,0,1,8,1.0,11.0,False,-0.016057617962360382,0.8752346
2119,1,White,0,0,1,1,1,1.0,1.0,True,0.01622021570801735,0.56202585
1432,0,Non-White,0,0,0,1,2,1.0,1.0,True,-0.016376599669456482,0.89400774
6102,1,Non-White,1,0,0,0,4,1.0,17.0,False,0.016669362783432007,0.7089072
2221,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.7863281
1618,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.90634274
5879,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.9137523
5535,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.7453466
219,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.73465365
5640,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.4973116
746,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.9173748
5914,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.8211313
1229,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.87346596
2722,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.9137523
5046,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.5768402
2799,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.7453466
421,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248,0.5831198
4010,1,Non-White,1,0,1,0,6,1.0,2.0,True,0.01695980131626129,0.84135514
3601,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166,0.7875068
4497,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166,0.80250216
2550,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166,0.21194324
807,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166,0.7453466
3335,1,Non-White,0,0,0,0,1,15.0,15.0,False,0.01721208356320858,0.96781
4745,1,Non-White,0,0,0,0,3,6.0,2.0,True,-0.017524102702736855,0.70781505
41,0,Non-White,1,1,0,4,13,1.0,1.0,False,-0.017810985445976257,0.7425705
1511,1,Non-White,1,0,0,0,3,1.0,83.0,False,0.01801418513059616,0.8434061
2575,1,White,1,0,0,0,4,1.0,5.0,False,0.018097786232829094,0.9166353
4555,1,White,1,0,0,0,1,26.0,0.0,True,0.01822720095515251,0.6707575
5688,1,White,1,0,0,0,1,26.0,1.0,True,0.01829688996076584,0.82214075
5529,1,Non-White,1,0,0,0,4,1.0,3.0,False,0.01831730082631111,0.61107033
4682,1,Non-White,1,0,0,0,4,1.0,2.0,False,0.018425120040774345,0.7306074
5582,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.31241858
1773,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.74442345
1120,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.75826126
4897,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.9574041
404,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.95143366
6157,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.7416407
4601,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.939471
5954,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998,0.71671
1947,1,Non-White,0,0,0,0,2,14.0,1.0,True,0.018728306517004967,0.80926126
1011,1,White,1,0,0,0,1,25.0,1.0,True,0.01880580373108387,0.9137523
1363,1,White,1,0,0,0,5,1.0,21.0,True,0.01925794966518879,0.8752346
496,1,White,0,0,0,0,1,1.0,10.0,True,-0.019305972382426262,0.7453466
3147,1,White,1,0,0,0,5,1.0,6.0,True,0.01963765174150467,0.95908463
4234,1,White,1,0,0,0,5,1.0,4.0,True,0.0196775421500206,0.7510211
4551,1,Non-White,1,0,0,0,5,1.0,3.0,True,0.019696569070219994,0.9445851
3168,1,Non-White,1,0,0,0,5,1.0,2.0,True,0.019715001806616783,0.5079341
5668,1,White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863,0.95908463
1574,1,White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863,0.8763863
3018,1,Non-White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863,0.9015968
5923,1,Non-White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863,0.73540527
1672,1,Non-White,1,0,0,0,5,1.0,0.0,True,0.019750133156776428,0.9173748
1065,1,White,1,0,0,0,5,1.0,0.0,True,0.019750133156776428,0.9133686
2540,1,White,0,0,0,0,3,21.0,26.0,False,0.019992457702755928,0.9173748
3072,1,White,1,0,0,0,7,1.0,0.0,False,-0.019996315240859985,0.9546786
3590,1,Non-White,1,0,0,0,1,22.0,0.0,True,0.02026735618710518,0.9173748
1637,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943,0.9440743
3426,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943,0.8331026
688,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943,0.89400774
180,1,White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943,0.9592748
3399,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943,0.9611003
5589,1,White,1,0,0,0,5,4.0,1.0,False,0.020338455215096474,0.9012754
4211,1,White,1,0,0,0,1,22.0,1.0,True,0.02034260332584381,0.9610669
3501,1,Non-White,1,0,0,1,9,1.0,23.0,True,0.020397711545228958,0.7200958
5012,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020675580948591232,0.7810017
38,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020675580948591232,0.9173748
5595,1,White,1,0,0,0,1,21.0,1.0,True,0.020853765308856964,0.9533383
136,1,White,1,1,0,0,1,1.0,4.0,True,0.020963173359632492,0.78714323
2191,1,Non-White,1,0,0,0,3,1.0,60.0,False,0.021204911172389984,0.7066009
30,1,Non-White,1,0,0,0,7,1.0,4.0,False,-0.02136402390897274,0.6344649
3954,1,Non-White,1,0,0,0,0,1.0,280.0,False,0.02138645574450493,0.8050669
1217,1,Non-White,1,0,0,0,4,0.0,36.0,True,0.021433087065815926,0.9500583
218,0,Non-White,0,0,0,0,0,3.0,1.0,True,-0.021451856940984726,0.96190387
3974,1,White,1,0,0,0,4,0.0,17.0,True,0.021687794476747513,0.90634274
4562,1,Non-White,1,0,0,0,4,0.0,0.0,True,0.02174822986125946,0.86129373
2226,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.021748634055256844,0.83555144
3470,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.021748634055256844,0.9570061
1981,1,White,1,0,0,0,4,2.0,1.0,False,0.021891852840781212,0.7705417
4892,1,Non-White,1,0,0,0,1,21.0,16.0,True,0.022028109058737755,0.6109199
5777,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794,0.862187
1558,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794,0.7705417
277,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794,0.9468298
2392,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794,0.90634274
822,1,Non-White,1,0,0,0,4,1.0,79.0,True,0.02218444086611271,0.962764
5090,1,Non-White,1,0,0,0,4,1.0,75.0,True,0.022317415103316307,0.46997935
2863,1,White,0,0,0,0,1,0.0,1.0,True,-0.022350836545228958,0.6692168
3912,1,White,0,0,0,0,1,0.0,1.0,True,-0.022350836545228958,0.89215225
3991,1,Non-White,1,0,0,0,7,1.0,7.0,False,-0.02241402305662632,0.92222214
5649,1,White,1,0,0,0,3,0.0,11.0,False,0.022564701735973358,0.8314471
2141,1,Non-White,0,0,1,1,3,1.0,1.0,True,-0.022594906389713287,0.47415233
