,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
5664,1,Non-White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936
4361,1,White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936
4940,1,White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936
354,1,White,0,0,0,0,0,0.0,5.0,True,0.01956293173134327
284,1,White,0,0,0,0,0,0.0,4.0,True,0.01976851373910904
3192,1,Non-White,0,0,0,0,0,1.0,23.0,True,0.019807610660791397
4189,1,White,1,0,0,0,3,2.0,3.0,True,0.01987486705183983
688,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754
3426,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754
180,1,White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754
1637,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754
3399,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754
4555,1,White,1,0,0,0,1,26.0,0.0,True,0.019939344376325607
5688,1,White,1,0,0,0,1,26.0,1.0,True,0.0200060922652483
2943,1,Non-White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806
2955,1,White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806
2257,1,Non-White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806
4598,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2106,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
780,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2989,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
3837,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
3436,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
1255,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2968,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
4192,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
259,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
796,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
4556,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
3281,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
3843,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
4968,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
5310,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2794,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2389,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
2030,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
4782,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919
38,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020428989082574844
5012,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020428989082574844
1011,1,White,1,0,0,0,1,25.0,1.0,True,0.02053963951766491
34,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
1379,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
1073,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
1293,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
5370,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
5413,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
3324,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
2500,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
345,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
19,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
1581,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
495,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
1922,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
4825,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832
5117,1,Non-White,0,0,0,0,2,1.0,18.0,True,-0.0206082034856081
4506,1,Non-White,1,0,0,0,7,2.0,2.0,True,-0.02075730264186859
6046,1,White,1,0,0,0,2,1.0,82.0,True,0.020818335935473442
3660,1,White,1,0,0,0,3,3.0,2.0,True,0.020994873717427254
1429,0,White,0,0,0,0,2,1.0,43.0,False,0.021360546350479126
5617,1,Non-White,1,0,1,0,6,27.0,49.0,True,0.02140624448657036
30,1,Non-White,1,0,0,0,7,1.0,4.0,False,-0.021442439407110214
6118,1,White,1,0,0,0,4,26.0,1.0,True,0.021673083305358887
1469,0,Non-White,0,0,0,1,7,1.0,3.0,True,0.021678537130355835
2625,1,Non-White,0,0,0,0,0,1.0,13.0,True,0.02185041643679142
1827,1,Non-White,1,0,0,0,5,0.0,2.0,False,0.02186610735952854
670,0,Non-White,0,0,1,0,1,1.0,4.0,False,0.021938135847449303
4831,1,White,1,0,0,0,3,4.0,0.0,True,0.0219546128064394
2599,1,White,1,0,0,0,2,0.0,34.0,True,0.022045308724045753
3590,1,Non-White,1,0,0,0,1,22.0,0.0,True,0.022065967321395874
1449,1,Non-White,1,0,0,0,5,0.0,1.0,False,0.022127307951450348
2899,1,Non-White,1,0,0,0,5,0.0,1.0,False,0.022127307951450348
4211,1,White,1,0,0,0,1,22.0,1.0,True,0.0221361443400383
6144,1,White,1,0,0,0,4,10.0,2.0,True,0.02221710979938507
108,1,White,1,0,0,0,6,4.0,0.0,False,0.022232789546251297
5839,1,White,0,0,0,0,2,0.0,42.0,False,-0.02225448563694954
166,1,Non-White,1,0,0,0,2,0.0,26.0,True,0.022358188405632973
4707,1,White,1,0,0,0,2,1.0,57.0,True,0.022373441606760025
480,1,White,1,0,0,0,5,0.0,0.0,False,0.022385962307453156
4702,1,White,1,0,0,0,5,0.0,0.0,False,0.022385962307453156
5595,1,White,1,0,0,0,1,21.0,1.0,True,0.022661402821540833
2541,1,Non-White,0,0,0,0,2,0.0,7.0,True,-0.022700950503349304
2153,1,Non-White,1,0,0,0,2,1.0,49.0,True,0.02274128422141075
340,1,Non-White,0,0,0,0,1,5.0,5.0,True,0.02284209057688713
3991,1,Non-White,1,0,0,0,7,1.0,7.0,False,-0.02298956736922264
5113,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.023011857643723488
4286,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.023011857643723488
4815,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177
490,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177
5869,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177
1548,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177
50,1,White,1,0,0,0,8,13.0,13.0,False,0.023051969707012177
4580,0,Non-White,1,0,6,5,17,1.0,113.0,False,-0.023128226399421692
6073,1,Non-White,0,0,0,0,0,1.0,5.0,True,0.023333800956606865
1358,1,Non-White,1,0,0,0,2,1.0,29.0,True,0.023420197889208794
2730,1,Non-White,0,0,0,0,0,1.0,4.0,True,0.02351013571023941
1906,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666
5875,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666
1068,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666
3693,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666
4630,1,White,1,0,0,0,2,1.0,16.0,True,0.023695925250649452
4892,1,Non-White,1,0,0,0,1,21.0,16.0,True,0.023737650364637375
5826,1,White,1,0,0,0,2,1.0,13.0,True,0.023742806166410446
1310,1,White,1,0,0,0,2,1.0,12.0,True,0.023757044225931168
5360,1,White,1,0,0,0,2,1.0,11.0,True,0.023770712316036224
4458,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
4869,1,White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
2127,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
3439,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
2232,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
6132,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
5795,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
1045,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
3624,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
4643,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
3256,1,White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185
3021,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739
5494,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739
1315,1,White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739
1341,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739
6012,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
2176,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
1175,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
5497,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
235,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
4583,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
702,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
5725,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
2776,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832
2242,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
930,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5744,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1795,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5028,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3353,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2043,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
157,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
842,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1499,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4704,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
377,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3522,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1314,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1213,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2283,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4427,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3653,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5461,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4955,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3300,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1107,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5917,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5356,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1195,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4017,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
609,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2832,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2786,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1726,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4024,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3541,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3160,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3952,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2619,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3278,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3858,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3781,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
500,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4479,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5584,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
893,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5736,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5979,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
1839,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
2338,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5178,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
3175,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
5214,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907
4942,1,White,0,0,0,0,0,1.0,0.0,True,0.024195875972509384
2378,1,White,0,0,0,0,0,1.0,0.0,True,0.024195875972509384
1108,1,White,0,0,0,0,0,1.0,0.0,True,0.024195875972509384
2623,1,White,1,0,0,0,2,2.0,0.0,True,0.024591803550720215
3017,1,Non-White,1,0,0,0,2,2.0,1.0,True,0.02459421195089817
4477,1,White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
940,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
533,1,White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
3423,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
4411,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
6069,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
5180,1,White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
1838,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.024617033079266548
