,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
3774,1,Non-White,1,0,0,0,0,3.0,1.0,True,0.045752406,0.7795588
5899,1,White,1,0,0,0,0,3.0,1.0,True,0.045752406,0.7425705
4332,1,Non-White,1,0,0,0,0,3.0,1.0,True,0.045752406,0.61391515
3215,1,White,1,0,0,0,0,3.0,1.0,True,0.045752406,0.7705417
5455,1,White,1,0,0,0,0,3.0,1.0,True,0.045752406,0.51626825
4459,1,White,1,0,0,0,4,18.0,1.0,True,0.046567783,0.80926126
3370,1,White,1,0,0,0,3,16.0,12.0,True,0.046704277,0.6738701
5101,1,White,1,0,0,0,2,12.0,12.0,True,0.04679136,0.3305281
5648,1,White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.95143366
84,1,Non-White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.5492558
2921,1,White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.55134225
1635,1,Non-White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.65963477
341,1,White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.80851024
2344,1,Non-White,1,0,0,0,0,2.0,1.0,True,0.046916142,0.7306074
3691,1,White,1,0,0,0,0,1.0,0.0,True,0.047884524,0.69180167
659,1,White,1,0,0,0,0,1.0,0.0,True,0.047884524,0.95908463
4634,1,Non-White,1,0,0,0,0,1.0,0.0,True,0.047884524,0.8650048
4935,1,White,1,0,0,0,0,1.0,0.0,True,0.047884524,0.84625113
5005,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.6981724
3790,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.98223615
883,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8712189
2593,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8295786
1366,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.6492629
4667,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.92413795
280,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9594642
2162,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.80381864
5782,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.79556745
2113,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.34986332
4917,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.76215065
1588,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.519503
3071,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7705417
5825,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.74928
889,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.94396776
6092,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8769116
2065,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9533383
1732,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.90634274
1284,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.59548926
3224,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.6897806
2210,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.5255391
4280,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.4242928
294,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9133686
1675,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9533383
5568,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9173748
1870,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.76272506
2537,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.71139395
697,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9592748
6148,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7713996
4812,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9526858
1096,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.76968163
2563,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7183962
1048,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.73634946
5030,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9489599
4106,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7705417
1306,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7637153
2279,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.74442345
5572,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8969439
952,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.90087783
3454,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.61712784
1022,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.32644296
2717,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.5744658
5881,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.5955156
4437,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8724165
3988,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.65807873
3892,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.90634274
760,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.9592748
3363,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.60766834
5150,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7453466
675,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7980988
6025,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.85826015
4586,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7537364
292,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.67860526
498,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.76215065
3666,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.76968163
4269,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8823866
1265,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.7736643
4461,1,Non-White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.8712189
1331,1,White,1,0,0,0,0,1.0,1.0,True,0.04810798,0.68455887
1847,1,White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.73748505
191,1,Non-White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.9468298
3510,1,Non-White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.7264693
3770,1,Non-White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.7453466
1948,1,White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.7183962
1070,1,White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.89400774
2980,1,Non-White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.21903354
603,1,Non-White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.86902285
2931,1,White,1,0,0,0,0,1.0,2.0,True,0.048332453,0.9426097
611,1,White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.89400774
6119,1,Non-White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.92156357
5491,1,White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.9133686
1705,1,White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.89400774
5118,1,Non-White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.90634274
3546,1,Non-White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.7453466
1534,1,Non-White,1,0,0,0,0,1.0,3.0,True,0.048557863,0.95889354
2763,1,White,1,0,0,0,1,5.0,4.0,True,0.048693657,0.89400774
2146,1,White,1,0,0,0,0,1.0,4.0,True,0.048784226,0.5551832
3884,1,Non-White,1,0,0,0,0,1.0,4.0,True,0.048784226,0.8250905
923,1,White,1,0,0,0,6,29.0,28.0,True,0.048797235,0.939471
3270,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.8763863
83,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.8805907
2112,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.73634946
568,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9663127
521,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9046801
3610,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7705417
2215,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.90634274
5810,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9574041
1891,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.8546806
3935,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9833014
1854,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7883187
967,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.47624004
5983,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.953554
3420,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.953554
5008,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.87229234
5775,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.8667985
3080,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.68455887
927,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.81692356
1634,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.91064197
4873,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7977819
2084,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.74097687
4594,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9137523
4546,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7968213
4051,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.06566756
5482,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7259808
4343,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.9173748
3189,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.7705417
2470,1,White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.65963477
1443,1,Non-White,1,0,0,0,0,0.0,0.0,True,0.04909976,0.19123961
882,0,Non-White,1,0,0,0,1,4.0,1.0,True,0.049236983,0.8823866
5902,1,Non-White,1,0,0,0,1,4.0,1.0,True,0.049236983,0.9173748
3550,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.91588986
3860,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.86230904
5851,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.7912649
3757,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.8588501
3187,1,White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.8564934
919,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.95908463
4638,1,White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.8823866
4122,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.7453466
2840,1,White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.89400774
863,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.72874093
1210,1,Non-White,1,0,0,0,0,0.0,1.0,True,0.04932846,0.95174295
1384,1,White,1,0,0,0,0,0.0,2.0,True,0.049558327,0.8744498
3034,1,White,1,0,0,0,1,4.0,3.0,True,0.04969673,0.91427976
59,1,Non-White,1,0,0,0,0,0.0,3.0,True,0.04978913,0.8124558
1261,1,White,1,0,0,0,0,0.0,3.0,True,0.04978913,0.8525579
3297,1,White,1,0,0,0,0,0.0,4.0,True,0.050021008,0.84200245
3941,1,White,1,0,0,0,1,3.0,0.0,True,0.05025059,0.8481378
1196,1,Non-White,1,0,0,0,0,0.0,5.0,True,0.050253853,0.8465109
5193,1,Non-White,1,0,0,0,0,1.0,11.0,True,0.050397336,0.9133686
5453,1,White,1,0,0,0,0,0.0,6.0,True,0.050487682,0.79015696
4457,1,Non-White,1,0,0,0,1,3.0,2.0,True,0.050719336,0.9091022
3486,1,White,1,0,0,0,5,18.0,0.0,True,0.051141635,0.76215065
4620,1,Non-White,1,0,0,0,0,0.0,9.0,True,0.051195472,0.5454
4929,1,Non-White,1,0,0,0,1,2.0,1.0,True,0.051761776,0.71852773
1904,1,White,1,0,0,0,1,2.0,1.0,True,0.051761776,0.76126885
4147,1,Non-White,1,0,0,0,1,2.0,2.0,True,0.05200231,0.90634274
3143,1,White,1,0,0,0,0,1.0,18.0,True,0.052060664,0.8752346
3516,1,White,1,0,0,0,0,1.0,19.0,True,0.05230251,0.8837175
1069,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.68874
2827,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.62813884
3421,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.8761056
2852,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.8243883
6041,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.6260189
102,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.95889354
6095,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.5485963
1946,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9177527
314,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.7416407
4974,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.6897806
1937,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.8357871
6018,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9742776
4363,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.6657102
5909,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9221699
2091,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9212117
5158,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9425184
2831,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.9133686
4304,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.7883187
185,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.75381553
679,1,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.6574499
5695,0,Non-White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.62545776
2702,1,White,1,0,0,0,1,1.0,1.0,True,0.05306956,0.8823866
3523,1,Non-White,1,0,0,0,1,1.0,2.0,True,0.053315893,0.21634144
4558,1,Non-White,1,0,0,0,1,1.0,2.0,True,0.053315893,0.3106939
2463,1,Non-White,1,0,0,0,1,1.0,2.0,True,0.053315893,0.7453466
4813,1,Non-White,1,0,0,0,1,1.0,2.0,True,0.053315893,0.80926126
1425,1,Non-White,1,0,0,0,1,1.0,2.0,True,0.053315893,0.76215065
2867,1,Non-White,1,0,0,0,1,1.0,4.0,True,0.053811505,0.6949935
5344,1,Non-White,1,0,0,0,2,4.0,0.0,True,0.054057494,0.97954214
3882,1,Non-White,1,0,0,0,1,1.0,5.0,True,0.054060936,0.7632109
62,1,Non-White,1,0,0,0,1,1.0,5.0,True,0.054060936,0.964234
4529,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.8440466
4270,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.9574041
5313,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.8250905
1536,1,White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.875859
2264,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.19176495
2094,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.8712189
795,1,White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.9479564
463,1,Non-White,1,0,0,0,1,0.0,0.0,True,0.054157525,0.89400774
2936,1,Non-White,1,0,0,0,0,0.0,22.0,True,0.05437231,0.8742881
3502,1,White,1,0,0,0,1,0.0,1.0,True,0.05440855,0.95592314
3896,1,White,1,0,0,0,1,0.0,1.0,True,0.05440855,0.7546924
3377,1,Non-White,1,0,0,0,1,0.0,1.0,True,0.05440855,0.76968163
6038,1,White,1,0,0,0,1,0.0,1.0,True,0.05440855,0.95908463
5476,1,Non-White,1,0,0,0,1,0.0,1.0,True,0.05440855,0.55045825
1027,1,Non-White,1,0,0,0,1,1.0,8.0,True,0.054815844,0.76968163
3078,1,White,1,0,0,0,0,1.0,30.0,True,0.055033043,0.9173748
3254,0,White,1,0,0,0,0,1.0,30.0,True,0.055033043,0.48928913
722,1,White,1,0,0,0,1,1.0,10.0,True,0.055324703,0.81597394
2133,1,White,1,0,0,0,1,1.0,11.0,True,0.0555806,0.87176305
3348,1,White,1,0,0,0,1,0.0,6.0,True,0.05567977,0.74072737
516,1,White,1,0,0,0,2,2.0,1.0,True,0.057076767,0.92957103
1418,1,White,1,0,0,0,1,1.0,19.0,True,0.05766934,0.7453466
1742,1,White,1,0,0,1,2,1.0,3.0,True,0.0582114,0.7713996
2600,1,Non-White,1,0,0,0,5,13.0,2.0,True,0.05845651,0.73126954
5283,1,Non-White,1,0,0,0,1,1.0,22.0,True,0.058471426,0.7705417
92,1,White,1,0,0,0,1,30.0,1.0,False,0.058484256,0.6173639
4520,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.9173748
2855,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.9574041
3807,1,White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.87072545
3482,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.9024111
5270,1,White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.9574041
1391,1,White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.7453466
2504,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.90702206
3152,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.95889354
1262,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.79164594
3535,1,White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.74442345
1786,1,White,1,0,0,0,2,1.0,1.0,True,0.05851011,0.3982549
891,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.058780044,0.85559946
3584,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.058780044,0.9470738
5064,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.058780044,0.62358856
5781,1,White,1,0,0,0,0,0.0,42.0,True,0.059623346,0.58645886
434,1,Non-White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.88609666
877,1,Non-White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.83711636
671,1,White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.39731866
915,1,White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.96312964
2756,1,Non-White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.95908463
2330,1,White,1,0,0,0,2,0.0,0.0,True,0.059702337,0.9592748
5069,1,Non-White,1,0,0,0,3,4.0,1.0,True,0.059867203,0.8800972
1326,1,Non-White,1,0,0,0,3,4.0,1.0,True,0.059867203,0.9173748
1333,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.059977263,0.5659265
2281,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.059977263,0.7306074
4274,1,White,1,0,0,0,2,1.0,7.0,True,0.060146675,0.6239164
4971,1,Non-White,1,0,0,2,9,28.0,15.0,True,0.06136349,0.84132546
106,0,White,1,0,0,0,3,2.0,1.0,True,0.06289962,0.7183962
5314,1,White,1,0,0,0,1,1.0,40.0,True,0.06350666,0.77834827
3428,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.064468846,0.2549885
473,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.064468846,0.76126885
2570,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.064468846,0.321495
2965,1,White,1,0,0,0,3,1.0,1.0,True,0.064468846,0.8763863
2272,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.064468846,0.8607123
4416,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.06476426,0.682457
1913,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.06476426,0.5020022
6149,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.06476426,0.8935558
585,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.06476426,0.89198416
1043,1,Non-White,1,0,0,0,2,1.0,24.0,True,0.06501803,0.9038414
3916,1,Non-White,1,0,0,0,4,5.0,5.0,True,0.06553806,0.5241415
5226,1,Non-White,1,0,0,0,3,0.0,0.0,True,0.06577355,0.40780777
6093,1,Non-White,1,0,0,0,3,1.0,6.0,True,0.06595814,0.9574041
2101,1,Non-White,1,0,0,0,3,0.0,2.0,True,0.06637655,0.8250905
3795,1,Non-White,1,0,0,0,2,0.0,29.0,True,0.06817171,0.7705417
1215,1,Non-White,1,0,0,0,2,1.0,35.0,True,0.06836262,0.9592748
5380,1,Non-White,1,0,0,0,2,0.0,31.0,True,0.06879501,0.41435564
1497,1,White,1,0,0,0,2,27.0,1.0,False,0.06936671,0.95870167
2521,1,White,1,0,0,0,2,1.0,39.0,True,0.06961775,0.7537364
714,1,White,1,0,0,0,4,1.0,0.0,True,0.0706653,0.8481378
1663,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.07098682,0.9722631
3350,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.07098682,0.81719023
2390,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.07098682,0.532255
3031,1,White,1,0,0,0,9,24.0,20.0,True,0.07125881,0.6490353
53,1,White,1,0,0,0,4,1.0,2.0,True,0.07130955,0.60553163
2214,1,White,1,0,0,0,1,22.0,2.0,False,0.07153742,0.9592748
2366,1,Non-White,1,0,0,0,2,1.0,47.0,True,0.072191894,0.23127075
2017,1,Non-White,1,0,0,0,4,0.0,0.0,True,0.07241276,0.642752
2156,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.07274152,0.9818949
2700,1,White,1,0,0,0,3,0.0,25.0,True,0.073687986,0.52572495
31,1,White,1,0,0,0,4,1.0,11.0,True,0.07427624,0.83555144
709,1,Non-White,0,0,0,1,1,28.0,1.0,True,0.07456358,0.86453533
6076,1,Non-White,1,0,0,0,4,1.0,17.0,True,0.076316506,0.8769116
3123,1,White,0,0,0,0,1,27.0,0.0,True,0.077130094,0.91700584
4936,1,White,1,0,0,0,5,1.0,1.0,True,0.07810621,0.9173748
245,1,White,1,0,0,0,5,1.0,1.0,True,0.07810621,0.73540527
1668,1,Non-White,1,0,0,0,5,1.0,1.0,True,0.07810621,0.939471
5404,1,White,0,0,0,4,1,24.0,1.0,True,0.07878323,0.9135994
4469,1,White,1,0,0,0,5,1.0,3.0,True,0.07881239,0.44229528
4050,1,White,1,0,0,0,3,0.0,40.0,True,0.078847066,0.7183962
5596,1,Non-White,1,0,0,0,2,26.0,24.0,False,0.078868896,0.91103655
189,1,Non-White,1,0,0,0,5,0.0,0.0,True,0.0796624,0.9173748
1565,0,Non-White,1,0,0,0,5,0.0,0.0,True,0.0796624,0.8134077
3673,1,White,1,0,0,0,4,1.0,27.0,True,0.07983081,0.9592748
5007,1,Non-White,1,0,0,0,5,1.0,6.0,True,0.07988253,0.91845983
3448,1,White,1,0,0,0,5,1.0,6.0,True,0.07988253,0.95143366
1445,1,White,1,0,0,0,4,30.0,14.0,False,0.08276525,0.9680591
1382,1,White,1,0,0,0,7,6.0,1.0,True,0.08367962,0.62038994
244,1,Non-White,1,0,0,0,3,23.0,2.0,False,0.08447018,0.9173748
4314,1,White,1,0,0,0,2,1.0,83.0,True,0.084888935,0.14421764
5661,1,Non-White,0,0,0,0,2,27.0,1.0,True,0.08518666,0.5116635
5022,1,Non-White,0,0,0,0,1,23.0,1.0,True,0.08533892,0.80250686
1122,1,White,0,0,0,1,1,22.0,0.0,True,0.08582556,0.74070865
1837,1,White,1,0,0,0,6,1.0,1.0,True,0.08587092,0.9314787
3136,1,White,1,0,0,0,2,21.0,19.0,False,0.08700615,0.9592748
410,1,Non-White,0,0,0,0,2,26.0,1.0,True,0.08725804,0.8754305
2294,1,Non-White,0,0,0,0,1,22.0,1.0,True,0.08741355,0.9187389
2318,1,Non-White,1,0,0,0,5,29.0,0.0,False,0.087528914,0.8769116
3552,1,Non-White,1,0,0,0,3,23.0,10.0,False,0.08753958,0.9173748
2672,1,White,1,0,0,0,6,0.0,0.0,True,0.087566406,0.7107544
1833,1,Non-White,1,0,0,0,3,21.0,0.0,False,0.087840974,0.8650048
3671,1,White,1,0,0,0,1,14.0,5.0,False,0.08800292,0.9776139
826,1,Non-White,1,0,0,0,6,0.0,2.0,True,0.08834949,0.9173748
2861,1,Non-White,1,0,0,0,6,1.0,8.0,True,0.08859125,0.9133686
6111,1,Non-White,1,0,0,0,1,1.0,117.0,True,0.08989233,0.6259011
1871,1,Non-White,1,0,0,0,1,14.0,14.0,False,0.0915927,0.9574041
316,1,Non-White,1,0,0,0,1,12.0,4.0,False,0.09190658,0.902288
1961,1,Non-White,0,0,0,0,2,29.0,29.0,True,0.09197232,0.931788
4751,1,Non-White,1,0,0,0,3,1.0,81.0,True,0.092434704,0.8752346
2360,1,White,1,0,0,0,3,19.0,1.0,False,0.09255472,0.8019221
5884,1,White,1,0,0,0,1,11.0,2.0,False,0.09329501,0.8665475
5294,1,White,1,0,0,0,7,1.0,1.0,True,0.094325095,0.953554
4500,1,Non-White,1,0,0,0,7,1.0,1.0,True,0.094325095,0.9046801
3627,1,White,1,0,0,0,0,6.0,1.0,False,0.09528917,0.76126885
4887,1,Non-White,1,0,0,0,4,26.0,26.0,False,0.09607309,0.9592748
