,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
75,0,Non-White,0,1,0,0,2,0.0,30.0,False,-0.02325275380039482,0.90634274
5264,0,Non-White,0,1,0,1,2,1.0,36.0,False,-0.023413336014095343,0.8601289
4096,0,White,0,0,1,0,6,0.0,0.0,False,-0.023989609221832797,0.84707576
5803,0,Non-White,0,1,0,0,3,1.0,2.0,False,-0.024041872628984606,0.70680934
3945,0,Non-White,0,0,1,0,6,1.0,4.0,False,-0.024079231775037346,0.7795588
1806,1,Non-White,0,1,0,0,2,1.0,18.0,False,-0.0243749261514683,0.7425705
2078,0,Non-White,0,0,1,0,2,1.0,77.0,False,-0.02482990485401526,0.61391515
5798,0,Non-White,0,0,0,0,3,1.0,165.0,False,-0.024914521723280014,0.7705417
3286,1,White,0,1,0,0,2,1.0,1.0,False,-0.02548013700224816,0.51626825
4166,1,Non-White,0,0,1,0,5,1.0,1.0,False,-0.025648157049082965,0.80926126
120,0,Non-White,0,1,0,0,1,0.0,3.0,False,-0.02637772555454765,0.6738701
6062,0,Non-White,0,0,1,0,2,1.0,52.0,False,-0.026459440048516303,0.3305281
506,1,Non-White,0,1,0,0,1,1.0,1.0,False,-0.026859978959589803,0.95143366
2903,1,Non-White,0,1,0,0,1,1.0,1.0,False,-0.026859978959589803,0.5492558
4760,1,Non-White,0,0,1,1,4,1.0,2.0,False,-0.027166134278179932,0.55134225
4150,1,White,0,1,1,1,4,1.0,1.0,True,-0.027282616908837376,0.65963477
1790,1,Non-White,0,0,0,0,3,1.0,128.0,False,-0.027327834867473477,0.80851024
4933,0,White,0,0,0,0,7,1.0,43.0,False,-0.027355498777383858,0.7306074
2120,1,Non-White,0,0,0,0,1,1.0,168.0,False,-0.027477115768718363,0.69180167
164,1,White,1,0,0,0,2,1.0,359.0,False,-0.02817273585596869,0.95908463
362,0,White,0,0,1,1,3,0.0,0.0,False,-0.0283235195744167,0.8650048
3649,1,Non-White,0,0,1,0,3,1.0,1.0,False,-0.028406355621181767,0.84625113
1643,0,Non-White,0,0,0,0,8,0.0,0.0,False,-0.028428440361940588,0.6981724
3116,1,Non-White,0,0,0,0,2,1.0,132.0,False,-0.028444694934480097,0.98223615
5454,0,Non-White,0,0,0,0,8,1.0,3.0,False,-0.02858348153293022,0.8712189
690,1,White,0,0,0,0,8,1.0,2.0,False,-0.028648417215800137,0.8295786
5907,0,Non-White,0,0,0,0,8,1.0,1.0,False,-0.028713337012653106,0.6492629
4418,1,Non-White,0,0,0,0,8,1.0,1.0,False,-0.028713337012653106,0.92413795
5084,1,White,0,0,0,0,8,1.0,1.0,False,-0.028713337012653106,0.9594642
759,1,Non-White,0,0,0,0,1,7.0,180.0,False,-0.02879923588348543,0.80381864
4599,1,Non-White,0,0,0,0,1,0.0,141.0,False,-0.028883438127707883,0.79556745
4133,0,Non-White,1,0,0,0,15,1.0,72.0,False,-0.02896048213269431,0.34986332
1798,0,Non-White,0,0,0,0,4,1.0,80.0,False,-0.02907484556869111,0.76215065
3095,0,Non-White,0,0,0,0,6,1.0,36.0,False,-0.029185663245705484,0.519503
2793,0,Non-White,0,0,0,0,6,1.0,35.0,False,-0.029250354283914426,0.7705417
5149,1,Non-White,0,0,0,0,3,0.0,93.0,False,-0.029253334500693562,0.74928
1211,1,White,0,1,0,1,5,0.0,54.0,True,-0.029292703227890016,0.94396776
3728,1,Non-White,1,0,0,0,15,1.0,66.0,False,-0.0293487935765242,0.8769116
3959,0,White,0,0,1,0,2,0.0,1.0,False,-0.029427724840323854,0.9533383
1572,0,Non-White,0,0,0,0,11,15.0,1.0,False,-0.02948835223539792,0.90634274
3893,1,Non-White,0,0,1,0,2,1.0,2.0,False,-0.02971067386535875,0.59548926
3908,1,Non-White,0,0,0,0,5,1.0,49.0,False,-0.029711557127900967,0.6897806
2440,0,Non-White,0,0,0,0,3,1.0,91.0,False,-0.029730115172897698,0.5255391
987,0,Non-White,0,0,0,0,7,0.0,1.0,False,-0.029732561619507436,0.4242928
3823,0,Non-White,0,0,1,0,2,1.0,1.0,False,-0.029775091664076214,0.9133686
78,0,White,0,0,0,0,7,0.0,0.0,False,-0.029796966709411343,0.9533383
3867,1,Non-White,0,0,0,0,1,1.0,132.0,False,-0.029813065598984778,0.9173748
4773,0,Non-White,0,0,0,0,7,1.0,3.0,False,-0.029950482822774127,0.76272506
4832,1,Non-White,0,0,0,0,7,1.0,2.0,False,-0.030014757647339074,0.71139395
2220,1,Non-White,0,0,0,0,7,1.0,1.0,False,-0.03007899434546335,0.9592748
422,1,Non-White,0,0,0,0,7,1.0,1.0,False,-0.03007899434546335,0.7713996
5544,1,Non-White,0,0,0,0,7,1.0,1.0,False,-0.03007899434546335,0.9526858
4762,0,Non-White,0,0,0,0,7,1.0,1.0,False,-0.03007899434546335,0.76968163
1696,0,White,0,0,0,0,7,1.0,1.0,False,-0.03007899434546335,0.7183962
3407,0,White,0,0,0,1,7,1.0,1.0,False,-0.030278640274834956,0.73634946
2877,0,White,1,1,0,0,9,1.0,1.0,False,-0.03034035109626476,0.9489599
576,0,Non-White,0,0,0,0,7,2.0,1.0,False,-0.030424251506165234,0.7705417
4190,1,Non-White,0,0,1,2,2,2.0,2.0,False,-0.030456141096583345,0.7637153
3121,1,Non-White,1,0,0,0,13,1.0,91.0,False,-0.030460636839379163,0.74442345
5106,1,Non-White,0,0,0,0,5,1.0,37.0,False,-0.03048195587412117,0.8969439
572,0,Non-White,1,0,0,0,17,1.0,6.0,False,-0.03048774791589981,0.90087783
3571,0,Non-White,0,0,1,0,6,19.0,1.0,False,-0.030568712589868596,0.61712784
2809,1,Non-White,0,0,0,0,5,1.0,34.0,False,-0.030673595250951813,0.32644296
4552,1,Non-White,1,0,0,0,16,1.0,24.0,False,-0.030688559878915278,0.5744658
2577,0,Non-White,0,0,0,0,4,1.0,51.0,False,-0.030937601789379876,0.5955156
2571,0,Non-White,0,0,1,1,1,1.0,5.0,False,-0.031070964901644516,0.8724165
3154,1,Non-White,0,0,0,0,6,0.0,1.0,False,-0.031085417999862308,0.65807873
4186,1,Non-White,0,0,0,0,5,1.0,27.0,False,-0.031119058229347907,0.90634274
4619,1,Non-White,0,0,1,0,1,1.0,1.0,False,-0.03112732848977018,0.9592748
2064,0,Non-White,0,0,1,0,1,1.0,1.0,False,-0.03112732848977018,0.60766834
3344,1,Non-White,0,0,1,0,1,1.0,1.0,False,-0.03112732848977018,0.7453466
5625,1,Non-White,0,0,0,0,6,0.0,0.0,False,-0.03114888263756299,0.7980988
1496,1,Non-White,0,0,1,1,1,1.0,2.0,False,-0.031261228549407605,0.85826015
802,0,Non-White,0,0,0,0,1,1.0,109.0,False,-0.031282363306353034,0.7537364
4568,1,Non-White,0,0,1,2,1,1.0,3.0,False,-0.031394893495994225,0.67860526
4671,0,White,0,0,0,0,6,1.0,1.0,False,-0.03142659880861576,0.76215065
1214,1,White,0,0,0,0,6,1.0,1.0,False,-0.03142659880861576,0.76968163
4606,1,Non-White,0,0,0,0,6,1.0,1.0,False,-0.03142659880861576,0.8823866
5480,1,White,0,0,0,0,6,1.0,1.0,False,-0.03142659880861576,0.7736643
1095,1,White,0,0,0,0,6,1.0,1.0,False,-0.03142659880861576,0.8712189
3588,0,Non-White,0,0,1,0,9,1.0,3.0,True,-0.03151264700800738,0.68455887
4098,1,Non-White,0,0,0,0,2,1.0,83.0,False,-0.03158922078689219,0.73748505
649,1,Non-White,0,0,0,1,5,1.0,22.0,False,-0.03163208443781684,0.9468298
5786,0,Non-White,0,1,0,0,3,1.0,60.0,True,-0.03175553149830357,0.7264693
2341,0,Non-White,0,0,1,1,9,1.0,2.0,True,-0.03177173205838546,0.7453466
3648,1,White,1,0,1,0,11,1.0,1.0,False,-0.03184580220099953,0.7183962
4888,1,White,0,0,0,0,12,0.0,39.0,True,-0.03186698143879241,0.89400774
870,1,Non-White,1,0,0,0,16,0.0,0.0,False,-0.03186714029896187,0.21903354
344,1,Non-White,1,0,0,0,11,1.0,110.0,False,-0.03193655583861066,0.86902285
2304,1,White,1,0,0,0,7,1.0,194.0,False,-0.03197268064114667,0.9426097
1620,0,Non-White,0,0,0,0,4,1.0,33.0,False,-0.03207374430375598,0.89400774
520,1,Non-White,0,0,0,0,4,1.0,32.0,False,-0.03213630661569411,0.92156357
4071,1,Non-White,1,0,0,0,16,1.0,1.0,False,-0.03214196839213379,0.9133686
2359,0,Non-White,1,0,0,0,16,1.0,1.0,False,-0.03214196839213379,0.89400774
2117,0,Non-White,1,0,0,0,16,1.0,1.0,False,-0.03214196839213379,0.90634274
2817,0,Non-White,0,0,0,0,3,1.0,53.0,False,-0.0321453108100993,0.7453466
995,1,Non-White,0,0,0,1,4,1.0,33.0,False,-0.0322682336320268,0.95889354
5867,1,Non-White,0,0,2,1,3,1.0,9.0,True,-0.03236130027370532,0.89400774
2617,0,Non-White,0,0,0,0,1,0.0,86.0,False,-0.03238878943742929,0.5551832
2760,0,Non-White,0,0,0,0,5,0.0,1.0,False,-0.03241518246598396,0.8250905
63,1,Non-White,0,0,0,0,5,0.0,1.0,False,-0.03241518246598396,0.939471
4779,1,White,0,0,0,0,5,1.0,6.0,False,-0.03243919894640346,0.8763863
3156,1,Non-White,0,0,0,0,5,0.0,0.0,False,-0.03247739210834588,0.8805907
3642,1,White,0,0,0,0,5,0.0,0.0,False,-0.03247739210834588,0.73634946
1297,1,Non-White,0,0,0,0,4,0.0,21.0,False,-0.03248634546749685,0.9663127
2564,1,Non-White,0,0,0,0,5,1.0,5.0,False,-0.032501383171138265,0.9046801
5202,1,Non-White,0,0,0,0,3,1.0,47.0,False,-0.03251928035783003,0.7705417
5686,1,Non-White,0,0,0,0,5,1.0,3.0,False,-0.032625548279590966,0.90634274
2566,0,Non-White,0,0,0,0,5,1.0,2.0,False,-0.03268752916330886,0.9574041
1244,0,Non-White,0,0,0,0,5,1.0,2.0,False,-0.03268752916330886,0.8546806
1002,1,Non-White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.9833014
460,0,Non-White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.7883187
173,1,Non-White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.47624004
388,0,Non-White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.953554
5506,0,Non-White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.953554
4912,0,White,0,0,0,0,5,1.0,1.0,False,-0.03274944650295897,0.87229234
6114,1,White,0,0,0,0,2,1.0,63.0,False,-0.032837985629807775,0.8667985
4795,1,Non-White,0,0,0,0,1,1.0,84.0,False,-0.032846881799297734,0.68455887
1269,0,White,0,0,2,1,3,1.0,1.0,True,-0.032857550848278905,0.81692356
494,1,Non-White,0,0,0,1,5,1.0,1.0,False,-0.032941673662416626,0.91064197
4566,0,Non-White,0,0,0,1,5,1.0,1.0,False,-0.032941673662416626,0.7977819
3451,0,Non-White,0,0,1,0,8,1.0,1.0,True,-0.032957108516481703,0.74097687
361,1,Non-White,0,0,0,0,3,0.0,33.0,False,-0.0330519289744311,0.9137523
3664,1,Non-White,0,0,0,0,2,1.0,59.0,False,-0.03308452708120502,0.7968213
1774,0,White,0,0,0,2,5,2.0,5.0,False,-0.033218287343893316,0.06566756
1336,1,Non-White,1,0,0,1,15,1.0,7.0,False,-0.033272271206680415,0.7259808
1579,0,Non-White,1,0,0,0,9,1.0,130.0,False,-0.033318321592604505,0.9173748
530,1,Non-White,1,0,0,0,15,1.0,1.0,False,-0.033448891943089976,0.7705417
1812,0,Non-White,1,0,0,0,15,1.0,1.0,False,-0.033448891943089976,0.65963477
2409,0,Non-White,1,0,0,0,22,29.0,2.0,False,-0.03355856264968082,0.19123961
3593,0,White,1,0,0,0,22,1.0,27.0,True,-0.03364580547754681,0.8823866
204,1,Non-White,0,0,0,0,4,0.0,1.0,False,-0.03371551331990741,0.9173748
895,1,Non-White,0,0,0,0,4,0.0,1.0,False,-0.03371551331990741,0.91588986
1276,1,White,0,0,0,0,4,0.0,0.0,False,-0.03377618519582892,0.86230904
1822,0,Non-White,0,0,0,0,4,0.0,0.0,False,-0.03377618519582892,0.7912649
652,0,Non-White,0,0,0,0,4,0.0,0.0,False,-0.03377618519582892,0.8588501
3057,1,Non-White,0,0,0,0,4,0.0,0.0,False,-0.03377618519582892,0.8564934
5364,0,White,0,0,0,0,4,1.0,3.0,False,-0.03392061768470178,0.95908463
1170,1,Non-White,0,0,0,1,4,0.0,0.0,False,-0.03396448215469405,0.8823866
3894,1,Non-White,0,0,0,0,4,1.0,2.0,False,-0.03398101632113182,0.7453466
3838,1,Non-White,0,0,0,0,4,1.0,2.0,False,-0.03398101632113182,0.89400774
1242,1,Non-White,0,0,0,1,4,1.0,5.0,False,-0.033987777409944187,0.72874093
4679,0,Non-White,0,0,0,0,4,1.0,1.0,False,-0.034041332350273734,0.95174295
1712,1,Non-White,0,0,0,0,4,1.0,1.0,False,-0.034041332350273734,0.8744498
2385,0,Non-White,0,0,0,0,4,1.0,1.0,False,-0.034041332350273734,0.91427976
5393,1,White,1,0,0,0,9,1.0,118.0,False,-0.03404728007501845,0.8124558
4685,0,Non-White,1,0,0,0,13,1.0,33.0,False,-0.034072821613064797,0.8525579
2239,0,Non-White,0,0,0,1,12,1.0,11.0,True,-0.034113613727379644,0.84200245
4771,0,White,1,0,0,0,3,1.0,242.0,False,-0.03421955439719149,0.8481378
1436,0,Non-White,0,0,1,0,4,27.0,27.0,False,-0.03425713118167639,0.8465109
1369,0,Non-White,1,0,0,0,12,1.0,51.0,False,-0.03426179213904845,0.9133686
4334,0,White,0,0,0,0,3,1.0,18.0,False,-0.034290412387179,0.79015696
4475,1,Non-White,1,0,0,0,14,0.0,0.0,False,-0.034460796273335426,0.9091022
1185,0,Non-White,1,0,0,0,14,1.0,5.0,False,-0.03448382464350086,0.76215065
964,0,Non-White,1,0,0,0,14,1.0,4.0,False,-0.03454343851069375,0.5454
6032,1,Non-White,0,0,0,0,4,3.0,3.0,False,-0.03456686403128284,0.71852773
4809,1,Non-White,0,0,0,3,4,1.0,1.0,False,-0.03460044389390404,0.76126885
5354,0,Non-White,0,0,0,0,2,1.0,33.0,False,-0.034657026709063565,0.90634274
1614,0,Non-White,1,0,0,0,14,1.0,2.0,False,-0.03466240889160499,0.8752346
583,0,Non-White,1,0,0,0,14,1.0,2.0,False,-0.03466240889160499,0.8837175
1422,0,White,1,0,0,0,13,0.0,17.0,False,-0.03470741080041062,0.68874
4321,1,White,1,0,0,0,14,1.0,1.0,False,-0.03472176222811996,0.62813884
4378,1,Non-White,0,0,0,0,2,1.0,31.0,False,-0.034775666660822324,0.8761056
2844,0,Non-White,0,0,1,0,2,16.0,1.0,False,-0.034796003939717046,0.8243883
4376,0,Non-White,0,1,0,0,1,27.0,15.0,False,-0.03481848265369614,0.6260189
3900,0,Non-White,0,0,0,0,3,1.0,9.0,False,-0.034826330346067635,0.95889354
5859,1,Non-White,0,0,0,0,5,9.0,9.0,False,-0.034873600778093206,0.5485963
2243,1,Non-White,0,0,0,0,1,0.0,45.0,False,-0.034879656527753156,0.9177527
3460,0,Non-White,0,0,0,0,3,1.0,8.0,False,-0.03488544221512502,0.7416407
1587,1,Non-White,0,0,0,0,0,1.0,71.0,False,-0.03491095198113747,0.6897806
1954,1,Non-White,0,0,0,0,3,0.0,1.0,False,-0.034980653469091294,0.8357871
6109,1,White,0,0,0,0,3,0.0,1.0,False,-0.034980653469091294,0.9742776
5657,1,Non-White,0,0,0,0,3,1.0,6.0,False,-0.035003389536544915,0.6657102
525,0,White,0,0,0,0,3,1.0,6.0,False,-0.035003389536544915,0.9221699
1238,0,White,0,0,0,0,3,1.0,6.0,False,-0.035003389536544915,0.9212117
5929,1,White,0,0,0,0,3,0.0,0.0,False,-0.03503953340230126,0.9425184
443,1,White,0,0,0,0,4,5.0,5.0,False,-0.03508572676237787,0.9133686
1547,1,Non-White,0,0,0,0,3,1.0,4.0,False,-0.035120977833981826,0.7883187
3093,1,White,0,0,0,1,1,1.0,49.0,False,-0.03514445418982515,0.75381553
2509,1,Non-White,0,0,0,0,3,1.0,3.0,False,-0.03517963536295454,0.6574499
2167,1,Non-White,1,0,0,0,22,1.0,1.0,True,-0.03519854607752748,0.62545776
1739,1,Non-White,0,0,0,0,3,1.0,2.0,False,-0.03523820075302897,0.8823866
3383,0,Non-White,0,0,0,0,3,1.0,2.0,False,-0.03523820075302897,0.21634144
4173,1,Non-White,1,1,0,0,5,0.0,0.0,False,-0.035278519464038816,0.3106939
5320,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.7453466
2507,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.80926126
2744,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.76215065
5389,1,White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.6949935
1282,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.97954214
14,0,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.7632109
105,0,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.964234
4156,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.8440466
3534,1,White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.9574041
2692,1,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.8250905
1187,0,Non-White,0,0,0,0,3,1.0,1.0,False,-0.03529667400420511,0.875859
3735,0,Non-White,0,0,0,0,3,1.0,0.0,False,-0.03535505193927957,0.19176495
1109,1,Non-White,0,0,0,0,11,0.0,1.0,True,-0.03545420927985532,0.8712189
1721,1,Non-White,0,0,0,1,3,1.0,1.0,False,-0.03547804783688502,0.9479564
1491,0,Non-White,0,0,0,0,0,1.0,61.0,False,-0.03549664718552581,0.89400774
3899,0,Non-White,0,0,0,0,2,1.0,18.0,False,-0.03553799213323039,0.8742881
5328,1,White,0,0,0,0,0,0.0,54.0,False,-0.03559030478703473,0.95592314
527,0,White,0,0,0,0,2,2.0,22.0,False,-0.03561833725253827,0.7546924
5743,1,Non-White,0,0,0,0,2,1.0,16.0,False,-0.03565387744965065,0.76968163
3612,0,Non-White,0,0,0,2,3,1.0,1.0,False,-0.03565850981219221,0.95908463
1661,1,White,0,0,0,0,1,1.0,37.0,False,-0.03566220489973393,0.55045825
1439,1,White,0,0,0,1,2,0.0,13.0,False,-0.035695854660829696,0.76968163
3875,1,Non-White,0,0,0,0,1,1.0,36.0,False,-0.035719988697774596,0.9173748
5534,1,Non-White,1,0,0,0,13,1.0,4.0,False,-0.035782900502085546,0.48928913
4182,0,Non-White,1,0,0,0,13,1.0,2.0,False,-0.035897972454438154,0.81597394
3295,1,White,0,0,0,0,2,1.0,9.0,False,-0.03605643547347803,0.87176305
5608,1,White,0,0,0,0,1,1.0,30.0,False,-0.03606467078466302,0.74072737
2076,1,Non-White,0,0,0,0,1,1.0,29.0,False,-0.03612176830677161,0.92957103
3759,1,White,0,0,0,0,1,1.0,29.0,False,-0.03612176830677161,0.7453466
4776,1,Non-White,0,0,0,0,0,1.0,50.0,False,-0.03612998455473626,0.7713996
3646,1,White,0,0,0,0,2,0.0,2.0,False,-0.036148574371766884,0.73126954
788,1,White,0,0,0,0,2,0.0,2.0,False,-0.036148574371766884,0.7705417
2425,0,Non-White,0,0,0,0,2,1.0,7.0,False,-0.036170566973627416,0.6173639
4323,1,Non-White,0,0,0,1,2,1.0,10.0,False,-0.03617695315243985,0.9173748
2271,1,Non-White,0,0,0,0,2,0.0,1.0,False,-0.03620552891972295,0.9574041
5556,0,Non-White,0,0,0,0,2,0.0,1.0,False,-0.03620552891972295,0.87072545
4111,1,Non-White,0,0,0,0,2,0.0,1.0,False,-0.03620552891972295,0.9024111
3880,0,Non-White,0,0,0,0,2,1.0,6.0,False,-0.0362274865723462,0.9574041
818,1,Non-White,0,0,0,0,2,1.0,6.0,False,-0.0362274865723462,0.7453466
3311,1,Non-White,0,0,0,0,2,0.0,0.0,False,-0.03626238815157734,0.90702206
2535,1,Non-White,0,0,0,0,2,0.0,0.0,False,-0.03626238815157734,0.95889354
425,1,White,0,0,0,0,2,0.0,0.0,False,-0.03626238815157734,0.79164594
4947,1,Non-White,0,0,0,1,2,1.0,8.0,False,-0.03629066526174185,0.74442345
1997,1,Non-White,0,0,0,1,2,0.0,2.0,False,-0.036325496942498425,0.3982549
1667,1,Non-White,1,0,0,0,8,1.0,100.0,False,-0.03633845040071648,0.85559946
5924,1,Non-White,1,0,0,0,11,1.0,36.0,False,-0.03637062593943963,0.9470738
188,1,Non-White,0,0,0,0,2,1.0,3.0,False,-0.03639763852265521,0.62358856
2252,1,Non-White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.58645886
221,1,Non-White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.88609666
3831,1,White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.83711636
1604,1,Non-White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.39731866
47,1,Non-White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.96312964
4536,1,White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.95908463
5921,1,Non-White,0,0,0,0,2,1.0,2.0,False,-0.036454151439340166,0.9592748
5131,1,White,0,0,0,0,5,16.0,19.0,False,-0.03647431714925187,0.8800972
4695,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.9173748
4830,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.5659265
5300,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.7306074
1731,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.6239164
3934,1,White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.84132546
5751,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.7183962
3595,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.77834827
1846,1,White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.2549885
4765,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.76126885
127,0,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.321495
2715,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.8763863
976,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.8607123
5655,1,Non-White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.682457
1800,1,White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.5020022
5175,1,White,0,0,0,0,2,1.0,1.0,False,-0.03651056586272006,0.8935558
605,1,White,0,0,0,0,1,0.0,16.0,False,-0.036553264299068466,0.89198416
5992,1,Non-White,0,0,0,0,1,1.0,21.0,False,-0.03657497730703074,0.9038414
3430,1,Non-White,0,0,0,0,10,0.0,2.0,True,-0.03660635219049979,0.5241415
3090,0,White,0,0,0,2,2,0.0,0.0,False,-0.03661399336465099,0.40780777
2379,1,Non-White,0,0,1,0,5,1.0,1.0,True,-0.03669949826226304,0.9574041
3235,1,Non-White,1,2,0,0,4,1.0,2.0,True,-0.036727365513190335,0.8250905
4600,1,White,1,0,0,0,3,1.0,198.0,False,-0.0367729202553857,0.7705417
4423,1,Non-White,0,0,0,0,2,2.0,1.0,False,-0.03681263847495497,0.9592748
1738,0,Non-White,0,0,0,0,1,1.0,16.0,False,-0.03685491116604922,0.41435564
4966,1,Non-White,0,0,0,2,2,1.0,1.0,False,-0.036859375136811146,0.95870167
4561,1,White,0,0,0,0,0,1.0,37.0,False,-0.03686293678181052,0.7537364
3560,0,Non-White,1,0,0,0,12,0.0,0.0,False,-0.036902165712057844,0.8481378
2157,1,Non-White,0,0,0,0,1,1.0,15.0,False,-0.03691058530103941,0.9722631
2782,1,White,0,0,0,0,1,0.0,9.0,False,-0.036944721174253736,0.81719023
1058,1,Non-White,0,0,0,0,0,1.0,35.0,False,-0.03697415160924855,0.532255
176,0,Non-White,0,0,0,0,0,0.0,29.0,False,-0.037008211229581534,0.6490353
5969,0,Non-White,1,0,0,0,6,1.0,130.0,False,-0.03702708699491719,0.60553163
4205,0,Non-White,0,0,0,0,0,1.0,34.0,False,-0.037029600162798104,0.9592748
4744,0,White,1,0,0,0,12,1.0,3.0,False,-0.03703462014415315,0.23127075
4977,1,White,1,0,0,0,12,1.0,3.0,False,-0.03703462014415315,0.642752
3943,1,White,0,0,0,0,2,3.0,2.0,False,-0.037056390341776435,0.9818949
201,1,White,0,0,0,0,1,0.0,6.0,False,-0.03711092068354649,0.52572495
64,1,White,0,0,0,1,1,1.0,14.0,False,-0.03713841620167724,0.83555144
4622,1,Non-White,0,0,0,0,0,1.0,32.0,False,-0.03714018272676167,0.86453533
2635,0,Non-White,1,0,0,0,12,1.0,1.0,False,-0.037145180467692995,0.8769116
4885,1,White,1,0,0,0,4,1.0,170.0,False,-0.03715357146184406,0.91700584
3321,1,White,0,0,0,0,1,1.0,10.0,False,-0.03718738008310929,0.9173748
2912,1,White,1,0,0,0,10,1.0,41.0,False,-0.03727114387326402,0.73540527
1684,1,Non-White,0,0,0,0,1,1.0,8.0,False,-0.03729735262402212,0.939471
1679,1,Non-White,0,0,0,0,0,1.0,29.0,False,-0.037305254328851234,0.9135994
4445,1,White,0,0,0,0,0,1.0,29.0,False,-0.037305254328851234,0.44229528
