,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences,prediction
5535,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.8769116
5879,1,White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.9137523
1229,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.8712189
2722,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.7411133
5640,1,White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.7453466
5046,1,Non-White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.90634274
421,1,White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.5232713
5914,1,White,0,0,0,0,1,1.0,1.0,True,0.007590455934405327,0.9574041
681,1,White,0,0,0,0,2,0.0,0.0,False,0.007665921933948994,0.33787894
5395,1,White,0,0,0,0,2,0.0,0.0,False,0.007665921933948994,0.85559946
2244,1,White,1,0,0,0,4,1.0,31.0,True,0.008143102750182152,0.9147625
3789,1,Non-White,1,0,0,0,2,1.0,259.0,False,0.008256301283836365,0.7289327
1691,1,Non-White,1,0,0,0,4,1.0,30.0,True,0.008279155939817429,0.7705417
712,1,Non-White,1,0,0,0,4,1.0,28.0,True,0.008547092787921429,0.8769116
5922,1,Non-White,0,0,1,0,1,1.0,2.0,False,-0.00881857518106699,0.94467485
2226,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.009567586705088615,0.73634946
3470,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.009567586705088615,0.953554
3010,1,White,1,0,0,0,3,1.0,191.0,False,0.009650054387748241,0.93769014
4562,1,Non-White,1,0,0,0,4,0.0,0.0,True,0.009682608768343925,0.95908463
4052,1,Non-White,1,0,0,0,6,1.0,1.0,True,-0.009788894094526768,0.8769116
5257,1,Non-White,1,0,0,0,6,1.0,1.0,True,-0.009788894094526768,0.8638662
1042,1,Non-White,1,0,0,0,6,1.0,1.0,True,-0.009788894094526768,0.9018588
2677,1,Non-White,1,0,1,0,5,1.0,1.0,False,-0.009889418259263039,0.9518034
1104,1,White,1,0,0,0,12,24.0,22.0,True,-0.010318202897906303,0.9204084
1426,1,White,1,0,0,0,8,10.0,9.0,False,0.010569609701633453,0.41406563
4073,1,White,1,0,0,0,4,1.0,11.0,True,0.010609602555632591,0.60164285
4902,1,White,1,0,0,0,12,26.0,13.0,False,0.0110161192715168,0.91700584
4124,1,White,1,0,0,0,4,1.0,4.0,True,0.011353259906172752,0.61851084
2976,1,White,1,0,0,0,3,0.0,63.0,True,0.011425122618675232,0.8763863
892,1,Non-White,1,0,0,0,4,1.0,3.0,True,0.011454756371676922,0.27204373
949,1,Non-White,1,0,0,0,4,1.0,2.0,True,0.011555078439414501,0.6936474
3756,1,White,1,0,0,0,4,1.0,2.0,True,0.011555078439414501,0.66945165
5483,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.9173748
428,1,White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.56202585
5215,1,White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.8802629
1106,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.939471
5986,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.91626334
49,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.011654223315417767,0.36131203
5837,1,Non-White,1,0,0,0,6,1.0,9.0,True,-0.011757301166653633,0.91626334
2821,1,White,0,0,0,0,2,1.0,10.0,False,0.011984777636826038,0.94442046
6077,1,Non-White,0,0,0,0,2,1.0,10.0,False,0.011984777636826038,0.8607123
2218,1,White,1,0,0,0,6,1.0,10.0,True,-0.012012192979454994,0.7795588
4696,1,White,0,0,0,0,1,2.0,1.0,True,0.012167485430836678,0.902288
5054,1,White,0,0,0,0,1,2.0,1.0,True,0.012167485430836678,0.6898581
997,1,Non-White,0,0,0,0,1,1.0,58.0,True,-0.0124678248539567,0.8043643
3933,1,White,0,0,0,0,2,1.0,9.0,False,0.012582934461534023,0.54917663
5915,1,Non-White,1,0,0,0,3,1.0,70.0,True,0.013013957068324089,0.34384772
1294,0,Non-White,0,0,4,4,14,1.0,83.0,False,-0.013221889734268188,0.9373438
5882,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.84631914
3775,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.73289794
2471,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.79443663
3263,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.9468298
37,1,White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.89215225
6117,1,Non-White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.92842615
4347,1,White,0,0,0,0,2,1.0,1.0,True,-0.013374203816056252,0.9173748
2962,1,White,0,0,0,0,2,1.0,2.0,True,-0.01377496961504221,0.9510257
3456,1,White,0,0,0,0,5,12.0,2.0,True,-0.014016203582286835,0.9574041
835,1,Non-White,0,0,0,0,2,1.0,6.0,False,0.014351523481309414,0.38254684
4485,1,Non-White,0,0,0,0,2,1.0,4.0,True,-0.014585582539439201,0.7396309
1256,1,Non-White,0,0,0,0,2,1.0,49.0,False,-0.014858588576316833,0.7453466
992,1,Non-White,1,0,0,0,4,3.0,2.0,True,0.015115813352167606,0.8797499
2241,1,Non-White,0,0,0,0,0,1.0,42.0,True,0.015306048095226288,0.3658254
2654,1,Non-White,0,0,0,0,2,1.0,6.0,True,-0.015408414416015148,0.34716755
4876,1,Non-White,0,0,0,0,2,1.0,4.0,False,0.01550914067775011,0.9173485
5588,1,Non-White,0,0,0,0,2,1.0,4.0,False,0.01550914067775011,0.8962552
2423,1,Non-White,0,0,0,0,2,1.0,4.0,False,0.01550914067775011,0.8769116
3298,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.01664973422884941,0.59434485
5440,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.01664973422884941,0.7756131
3572,1,Non-White,0,0,0,0,2,1.0,2.0,False,0.01664973422884941,0.90634274
633,0,Non-White,0,0,0,0,1,0.0,0.0,True,-0.0170460045337677,0.9570061
5148,1,Non-White,1,0,0,0,3,0.0,5.0,True,0.017050791531801224,0.8519322
464,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.7705417
3425,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.754716
5164,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.88948417
4119,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.97460437
3258,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.96312964
2229,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.8119854
6083,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.7025007
3565,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.9529043
1466,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.9059295
798,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.7705417
2823,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.8802629
4112,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.020701423
364,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.936529
5098,1,White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.88880175
3283,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.9612483
370,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.9225982
3098,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.7632109
5495,1,Non-White,0,0,0,0,2,1.0,1.0,False,0.01721368543803692,0.8769116
4684,1,Non-White,0,0,0,0,1,1.0,68.0,False,0.01722700335085392,0.9274255
2434,1,Non-White,1,0,0,0,3,0.0,1.0,True,0.017302148044109344,0.5827573
5423,1,White,1,0,0,0,3,0.0,0.0,True,0.017362628132104874,0.73540527
3259,1,White,1,0,0,0,3,0.0,0.0,True,0.017362628132104874,0.6173639
4748,1,White,1,0,0,0,3,0.0,0.0,True,0.017362628132104874,0.9308558
4800,0,Non-White,0,0,1,0,1,1.0,1.0,False,0.01750854402780533,0.8407056
2067,1,White,1,0,0,0,1,0.0,293.0,False,0.017530472949147224,0.9137523
4395,1,White,1,0,0,0,4,5.0,0.0,True,0.017995787784457207,0.6528473
3669,1,White,1,0,0,0,8,26.0,24.0,True,0.018165085464715958,0.25814137
1835,1,Non-White,0,0,0,0,0,0.0,11.0,True,0.01828383468091488,0.88369226
5029,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.8769116
2560,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.62813884
2149,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.45936704
3722,1,White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.7705417
3724,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.921873
4615,1,White,1,0,0,0,3,1.0,2.0,True,0.018664367496967316,0.76215065
1553,1,White,1,0,0,0,3,1.0,1.0,True,0.01871241256594658,0.7705417
4048,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.01871241256594658,0.7705417
5857,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.01871241256594658,0.8797499
6147,1,White,1,0,0,0,14,28.0,20.0,False,-0.018720827996730804,0.8724165
1302,1,Non-White,0,0,0,0,2,1.0,14.0,True,-0.01882409304380417,0.84942114
4013,1,Non-White,1,0,0,0,2,1.0,101.0,True,0.019169505685567856,0.76215065
3544,1,Non-White,0,0,0,0,2,1.0,15.0,True,-0.01926528289914131,0.29999185
3072,1,White,1,0,0,0,7,1.0,0.0,False,-0.019429810345172882,0.91588986
5664,1,Non-White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936,0.953554
4361,1,White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936,0.6179717
4940,1,White,0,0,0,0,2,0.0,0.0,True,-0.019557198509573936,0.90634274
354,1,White,0,0,0,0,0,0.0,5.0,True,0.01956293173134327,0.9574041
284,1,White,0,0,0,0,0,0.0,4.0,True,0.01976851373910904,0.9173748
3192,1,Non-White,0,0,0,0,0,1.0,23.0,True,0.019807610660791397,0.8763863
4189,1,White,1,0,0,0,3,2.0,3.0,True,0.01987486705183983,0.67435235
688,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754,0.9155148
3426,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754,0.8228501
180,1,White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754,0.78714323
1637,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754,0.8894528
3399,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.01992763578891754,0.76215065
4555,1,White,1,0,0,0,1,26.0,0.0,True,0.019939344376325607,0.8019221
5688,1,White,1,0,0,0,1,26.0,1.0,True,0.0200060922652483,0.74442345
2943,1,Non-White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806,0.92157066
2955,1,White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806,0.7306074
2257,1,Non-White,0,0,0,0,0,0.0,2.0,True,0.020173314958810806,0.8870736
4598,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.877435
2106,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.832151
780,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.7306074
2989,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.953554
3837,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.9314787
3436,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.960627
1255,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.8769116
2968,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.56082964
4192,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.7674752
259,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.9512087
796,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.7453466
4556,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.76968163
3281,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.9588657
3843,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.9307221
4968,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.7705417
5310,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.8712189
2794,1,White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.76968163
2389,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.8481378
2030,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.9574041
4782,1,Non-White,0,0,0,0,0,0.0,1.0,True,0.02037256397306919,0.8823866
38,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020428989082574844,0.6159793
5012,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020428989082574844,0.86902285
1011,1,White,1,0,0,0,1,25.0,1.0,True,0.02053963951766491,0.70177627
34,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.924885
1379,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.8769116
1073,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.47368965
1293,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.587772
5370,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.692614
5413,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.9423649
3324,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.8752346
2500,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.56202585
345,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.89400774
19,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.7089072
1581,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.7863281
495,1,White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.90634274
1922,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.9137523
4825,1,Non-White,0,0,0,0,0,0.0,0.0,True,0.0205696988850832,0.7453466
5117,1,Non-White,0,0,0,0,2,1.0,18.0,True,-0.0206082034856081,0.73465365
4506,1,Non-White,1,0,0,0,7,2.0,2.0,True,-0.02075730264186859,0.4973116
6046,1,White,1,0,0,0,2,1.0,82.0,True,0.020818335935473442,0.9173748
3660,1,White,1,0,0,0,3,3.0,2.0,True,0.020994873717427254,0.8211313
1429,0,White,0,0,0,0,2,1.0,43.0,False,0.021360546350479126,0.87346596
5617,1,Non-White,1,0,1,0,6,27.0,49.0,True,0.02140624448657036,0.9137523
30,1,Non-White,1,0,0,0,7,1.0,4.0,False,-0.021442439407110214,0.5768402
6118,1,White,1,0,0,0,4,26.0,1.0,True,0.021673083305358887,0.7453466
1469,0,Non-White,0,0,0,1,7,1.0,3.0,True,0.021678537130355835,0.5831198
2625,1,Non-White,0,0,0,0,0,1.0,13.0,True,0.02185041643679142,0.84135514
1827,1,Non-White,1,0,0,0,5,0.0,2.0,False,0.02186610735952854,0.7875068
670,0,Non-White,0,0,1,0,1,1.0,4.0,False,0.021938135847449303,0.80250216
4831,1,White,1,0,0,0,3,4.0,0.0,True,0.0219546128064394,0.21194324
2599,1,White,1,0,0,0,2,0.0,34.0,True,0.022045308724045753,0.7453466
3590,1,Non-White,1,0,0,0,1,22.0,0.0,True,0.022065967321395874,0.96781
1449,1,Non-White,1,0,0,0,5,0.0,1.0,False,0.022127307951450348,0.70781505
2899,1,Non-White,1,0,0,0,5,0.0,1.0,False,0.022127307951450348,0.7425705
4211,1,White,1,0,0,0,1,22.0,1.0,True,0.0221361443400383,0.8434061
6144,1,White,1,0,0,0,4,10.0,2.0,True,0.02221710979938507,0.9166353
108,1,White,1,0,0,0,6,4.0,0.0,False,0.022232789546251297,0.6707575
5839,1,White,0,0,0,0,2,0.0,42.0,False,-0.02225448563694954,0.82214075
166,1,Non-White,1,0,0,0,2,0.0,26.0,True,0.022358188405632973,0.61107033
4707,1,White,1,0,0,0,2,1.0,57.0,True,0.022373441606760025,0.7306074
480,1,White,1,0,0,0,5,0.0,0.0,False,0.022385962307453156,0.31241858
4702,1,White,1,0,0,0,5,0.0,0.0,False,0.022385962307453156,0.74442345
5595,1,White,1,0,0,0,1,21.0,1.0,True,0.022661402821540833,0.75826126
2541,1,Non-White,0,0,0,0,2,0.0,7.0,True,-0.022700950503349304,0.9574041
2153,1,Non-White,1,0,0,0,2,1.0,49.0,True,0.02274128422141075,0.95143366
340,1,Non-White,0,0,0,0,1,5.0,5.0,True,0.02284209057688713,0.7416407
3991,1,Non-White,1,0,0,0,7,1.0,7.0,False,-0.02298956736922264,0.939471
5113,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.023011857643723488,0.71671
4286,1,Non-White,1,0,0,0,2,0.0,1.0,True,0.023011857643723488,0.80926126
4815,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177,0.9137523
490,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177,0.8752346
5869,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177,0.7453466
1548,1,White,1,0,0,0,2,0.0,0.0,True,0.023028716444969177,0.95908463
50,1,White,1,0,0,0,8,13.0,13.0,False,0.023051969707012177,0.7510211
4580,0,Non-White,1,0,6,5,17,1.0,113.0,False,-0.023128226399421692,0.9445851
6073,1,Non-White,0,0,0,0,0,1.0,5.0,True,0.023333800956606865,0.5079341
1358,1,Non-White,1,0,0,0,2,1.0,29.0,True,0.023420197889208794,0.95908463
2730,1,Non-White,0,0,0,0,0,1.0,4.0,True,0.02351013571023941,0.8763863
1906,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666,0.9015968
5875,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666,0.73540527
1068,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666,0.9173748
3693,1,Non-White,0,0,0,0,0,1.0,3.0,True,0.023684507235884666,0.9133686
4630,1,White,1,0,0,0,2,1.0,16.0,True,0.023695925250649452,0.9173748
4892,1,Non-White,1,0,0,0,1,21.0,16.0,True,0.023737650364637375,0.9546786
5826,1,White,1,0,0,0,2,1.0,13.0,True,0.023742806166410446,0.9173748
1310,1,White,1,0,0,0,2,1.0,12.0,True,0.023757044225931168,0.9440743
5360,1,White,1,0,0,0,2,1.0,11.0,True,0.023770712316036224,0.8331026
4458,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.89400774
4869,1,White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9592748
2127,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9611003
3439,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9012754
2232,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9610669
6132,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.7200958
5795,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.7810017
1045,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9173748
3624,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.9533383
4643,1,Non-White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.78714323
3256,1,White,0,0,0,0,0,1.0,2.0,True,0.023856909945607185,0.7066009
3021,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739,0.6344649
5494,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739,0.8050669
1315,1,White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739,0.9500583
1341,1,Non-White,1,0,0,0,2,1.0,2.0,True,0.02386465109884739,0.96190387
6012,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.90634274
2176,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.86129373
1175,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.83555144
5497,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.9570061
235,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.7705417
4583,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.6109199
702,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.862187
5725,1,Non-White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.7705417
2776,1,White,1,0,0,0,2,1.0,1.0,True,0.023872010409832,0.9468298
2242,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.90634274
930,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.962764
5744,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.46997935
1795,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.6692168
5028,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.89215225
3353,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.92222214
2043,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.8314471
157,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.47415233
842,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.93974674
1499,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.9584217
4704,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.6136783
377,1,White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.8998137
3522,1,Non-White,0,0,0,0,0,1.0,1.0,True,0.024027368053793907,0.7705417
