,decile_score,Race,age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,c_charge_degree,influences
2786,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
1314,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
4024,1,White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
1726,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
1107,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
3653,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
5744,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
4427,1,Non-White,0,0,0,0,0,1.0,1.0,True,-0.004986106418073177
1001,1,Non-White,1,0,0,0,6,1.0,4.0,False,-0.0050711557269096375
3256,1,White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
4458,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
3439,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
3624,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
4643,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
1045,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
2232,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
6132,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
2127,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
4869,1,White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
5795,1,Non-White,0,0,0,0,0,1.0,2.0,True,-0.005175681319087744
2302,1,Non-White,0,0,0,0,1,10.0,2.0,False,-0.005263455677777529
3693,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096
1906,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096
1068,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096
5875,1,Non-White,0,0,0,0,0,1.0,3.0,True,-0.0053667714819312096
2730,1,Non-White,0,0,0,0,0,1.0,4.0,True,-0.005559383425861597
6073,1,Non-White,0,0,0,0,0,1.0,5.0,True,-0.005753528326749802
2677,1,Non-White,1,0,1,0,5,1.0,1.0,False,0.006028288044035435
816,1,White,0,0,0,0,0,4.0,1.0,True,0.006062670610845089
1521,1,White,1,0,0,0,5,1.0,65.0,False,-0.0061175525188446045
349,1,Non-White,1,0,0,0,7,0.0,1.0,True,0.00613868422806263
5115,1,Non-White,0,1,0,0,1,20.0,3.0,False,0.006558425724506378
1980,1,White,0,0,0,1,0,1.0,8.0,False,-0.0067301178351044655
5387,1,Non-White,1,0,0,0,5,1.0,9.0,False,0.0070760976523160934
2625,1,Non-White,0,0,0,0,0,1.0,13.0,True,-0.007362724747508764
581,1,Non-White,1,0,0,0,5,1.0,7.0,False,0.007442167028784752
2961,1,Non-White,1,0,0,0,5,1.0,7.0,False,0.007442167028784752
4653,1,White,1,0,0,0,5,1.0,4.0,False,0.007979007437825203
5666,1,Non-White,1,0,0,0,5,1.0,4.0,False,0.007979007437825203
1698,1,Non-White,1,0,0,0,5,1.0,3.0,False,0.008154732175171375
4673,1,Non-White,1,0,0,0,5,1.0,2.0,False,0.008328848518431187
5269,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
3625,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
3371,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
3643,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
848,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
3938,1,White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
960,1,Non-White,1,0,0,0,5,1.0,1.0,False,0.008501364849507809
1451,1,White,0,0,0,0,0,5.0,4.0,True,0.008796872571110725
1288,1,Non-White,1,0,0,0,7,1.0,2.0,True,0.008996699936687946
1538,1,Non-White,1,0,0,0,7,1.0,1.0,True,0.009093588218092918
1722,1,Non-White,1,0,0,0,7,1.0,1.0,True,0.009093588218092918
4252,1,White,1,0,0,0,9,1.0,1.0,True,-0.009140790440142155
1293,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
5370,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
1073,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
34,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
1922,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
5413,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
345,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
19,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
1581,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
495,1,White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
2500,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
3324,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
4825,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
1379,1,Non-White,0,0,0,0,0,0.0,0.0,True,-0.009166961535811424
2527,1,Non-White,0,0,0,0,0,7.0,6.0,False,-0.009295208379626274
1255,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2106,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
3843,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
3436,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2989,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
4598,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
780,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
3837,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
796,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
4782,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
4968,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
4192,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
259,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2030,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2389,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
3281,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2968,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
4556,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
5310,1,Non-White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
2794,1,White,0,0,0,0,0,0.0,1.0,True,-0.009381189942359924
717,1,Non-White,1,0,0,0,6,1.0,20.0,False,-0.00941106490790844
3192,1,Non-White,0,0,0,0,0,1.0,23.0,True,-0.009519040584564209
2955,1,White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405
2943,1,Non-White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405
2257,1,Non-White,0,0,0,0,0,0.0,2.0,True,-0.009597040712833405
3362,0,Non-White,1,0,0,2,11,0.0,0.0,False,0.009856276214122772
5636,1,Non-White,1,0,0,0,6,0.0,0.0,False,-0.009971985593438148
1309,1,White,1,0,0,0,6,0.0,0.0,False,-0.009971985593438148
284,1,White,0,0,0,0,0,0.0,4.0,True,-0.010033662430942059
3010,1,White,1,0,0,0,3,1.0,191.0,False,-0.01022927276790142
3579,1,White,1,0,0,0,6,0.0,1.0,False,-0.010254064574837685
5420,1,Non-White,1,0,0,0,6,0.0,1.0,False,-0.010254064574837685
354,1,White,0,0,0,0,0,0.0,5.0,True,-0.010254453867673874
150,1,Non-White,1,0,0,0,2,1.0,188.0,False,0.010288625955581665
2710,1,White,0,0,0,0,1,8.0,3.0,True,0.010357243940234184
4602,1,Non-White,1,0,0,0,8,4.0,1.0,True,0.010496010072529316
3245,1,White,1,0,0,0,6,0.0,2.0,False,-0.010538200847804546
4916,1,White,1,0,0,0,3,1.0,121.0,False,0.010814445093274117
2523,0,Non-White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058
4201,0,White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058
1608,0,Non-White,0,0,0,1,0,1.0,1.0,False,0.010843651369214058
108,1,White,1,0,0,0,6,4.0,0.0,False,0.010883942246437073
1455,1,Non-White,1,0,0,0,6,0.0,5.0,False,-0.011403081938624382
1835,1,Non-White,0,0,0,0,0,0.0,11.0,True,-0.011614343151450157
4506,1,Non-White,1,0,0,0,7,2.0,2.0,True,0.011686225421726704
1243,1,White,0,0,0,0,7,18.0,18.0,True,-0.011789047159254551
5054,1,White,0,0,0,0,1,2.0,1.0,True,-0.011866972781717777
4696,1,White,0,0,0,0,1,2.0,1.0,True,-0.011866972781717777
1080,1,Non-White,0,0,0,0,0,6.0,0.0,True,0.011929855681955814
3456,1,White,0,0,0,0,5,12.0,2.0,True,-0.012690389528870583
4734,1,Non-White,0,0,0,1,0,0.0,0.0,False,-0.012770270928740501
3738,1,White,0,0,0,0,2,12.0,11.0,True,0.013752967119216919
1426,1,White,1,0,0,0,8,10.0,9.0,False,0.013838009908795357
1474,1,White,1,0,0,0,4,0.0,7.0,False,0.014004629105329514
2241,1,Non-White,0,0,0,0,0,1.0,42.0,True,-0.014088112860918045
4195,1,Non-White,1,0,0,0,4,0.0,4.0,False,0.014414720237255096
3990,1,White,1,0,0,0,4,1.0,33.0,False,0.014449994079768658
406,1,Non-White,1,0,0,0,4,1.0,32.0,False,0.014599788933992386
2218,1,White,1,0,0,0,6,1.0,10.0,True,0.014697657898068428
3065,0,Non-White,0,0,0,1,0,1.0,5.0,False,0.014744501560926437
5837,1,Non-White,1,0,0,0,6,1.0,9.0,True,0.014757459051907063
1999,1,Non-White,1,0,0,0,4,0.0,0.0,False,0.014941787347197533
85,1,Non-White,0,0,0,0,1,10.0,9.0,True,0.015060733072459698
3789,1,Non-White,1,0,0,0,2,1.0,259.0,False,-0.01507818978279829
2067,1,White,1,0,0,0,1,0.0,293.0,False,-0.01511113066226244
1042,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368
4052,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368
5257,1,Non-White,1,0,0,0,6,1.0,1.0,True,0.015206127427518368
4501,1,Non-White,0,0,0,0,6,22.0,22.0,False,-0.015253102406859398
3557,0,Non-White,1,0,0,1,8,1.0,11.0,False,-0.016057617962360382
2119,1,White,0,0,1,1,1,1.0,1.0,True,0.01622021570801735
1432,0,Non-White,0,0,0,1,2,1.0,1.0,True,-0.016376599669456482
6102,1,Non-White,1,0,0,0,4,1.0,17.0,False,0.016669362783432007
2221,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
1618,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
5879,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
5535,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
219,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
5640,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
746,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
5914,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
1229,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
2722,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
5046,1,Non-White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
2799,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
421,1,White,0,0,0,0,1,1.0,1.0,True,-0.016894996166229248
4010,1,Non-White,1,0,1,0,6,1.0,2.0,True,0.01695980131626129
3601,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166
4497,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166
2550,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166
807,1,Non-White,0,0,0,0,1,1.0,2.0,True,-0.01715545542538166
3335,1,Non-White,0,0,0,0,1,15.0,15.0,False,0.01721208356320858
4745,1,Non-White,0,0,0,0,3,6.0,2.0,True,-0.017524102702736855
41,0,Non-White,1,1,0,4,13,1.0,1.0,False,-0.017810985445976257
1511,1,Non-White,1,0,0,0,3,1.0,83.0,False,0.01801418513059616
2575,1,White,1,0,0,0,4,1.0,5.0,False,0.018097786232829094
4555,1,White,1,0,0,0,1,26.0,0.0,True,0.01822720095515251
5688,1,White,1,0,0,0,1,26.0,1.0,True,0.01829688996076584
5529,1,Non-White,1,0,0,0,4,1.0,3.0,False,0.01831730082631111
4682,1,Non-White,1,0,0,0,4,1.0,2.0,False,0.018425120040774345
5582,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
1773,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
1120,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
4897,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
404,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
6157,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
4601,1,White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
5954,1,Non-White,1,0,0,0,4,1.0,1.0,False,0.018531683832406998
1947,1,Non-White,0,0,0,0,2,14.0,1.0,True,0.018728306517004967
1011,1,White,1,0,0,0,1,25.0,1.0,True,0.01880580373108387
1363,1,White,1,0,0,0,5,1.0,21.0,True,0.01925794966518879
496,1,White,0,0,0,0,1,1.0,10.0,True,-0.019305972382426262
3147,1,White,1,0,0,0,5,1.0,6.0,True,0.01963765174150467
4234,1,White,1,0,0,0,5,1.0,4.0,True,0.0196775421500206
4551,1,Non-White,1,0,0,0,5,1.0,3.0,True,0.019696569070219994
3168,1,Non-White,1,0,0,0,5,1.0,2.0,True,0.019715001806616783
5668,1,White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863
1574,1,White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863
3018,1,Non-White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863
5923,1,Non-White,1,0,0,0,5,1.0,1.0,True,0.019732851535081863
1672,1,Non-White,1,0,0,0,5,1.0,0.0,True,0.019750133156776428
1065,1,White,1,0,0,0,5,1.0,0.0,True,0.019750133156776428
2540,1,White,0,0,0,0,3,21.0,26.0,False,0.019992457702755928
3072,1,White,1,0,0,0,7,1.0,0.0,False,-0.019996315240859985
3590,1,Non-White,1,0,0,0,1,22.0,0.0,True,0.02026735618710518
1637,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943
3426,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943
688,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943
180,1,White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943
3399,1,Non-White,1,0,0,0,7,1.0,1.0,False,-0.02033481001853943
5589,1,White,1,0,0,0,5,4.0,1.0,False,0.020338455215096474
4211,1,White,1,0,0,0,1,22.0,1.0,True,0.02034260332584381
3501,1,Non-White,1,0,0,1,9,1.0,23.0,True,0.020397711545228958
5012,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020675580948591232
38,1,Non-White,1,0,0,0,7,1.0,2.0,False,-0.020675580948591232
5595,1,White,1,0,0,0,1,21.0,1.0,True,0.020853765308856964
136,1,White,1,1,0,0,1,1.0,4.0,True,0.020963173359632492
2191,1,Non-White,1,0,0,0,3,1.0,60.0,False,0.021204911172389984
30,1,Non-White,1,0,0,0,7,1.0,4.0,False,-0.02136402390897274
3954,1,Non-White,1,0,0,0,0,1.0,280.0,False,0.02138645574450493
1217,1,Non-White,1,0,0,0,4,0.0,36.0,True,0.021433087065815926
218,0,Non-White,0,0,0,0,0,3.0,1.0,True,-0.021451856940984726
3974,1,White,1,0,0,0,4,0.0,17.0,True,0.021687794476747513
4562,1,Non-White,1,0,0,0,4,0.0,0.0,True,0.02174822986125946
2226,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.021748634055256844
3470,1,Non-White,1,0,0,0,4,0.0,1.0,True,0.021748634055256844
1981,1,White,1,0,0,0,4,2.0,1.0,False,0.021891852840781212
4892,1,Non-White,1,0,0,0,1,21.0,16.0,True,0.022028109058737755
5777,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794
1558,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794
277,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794
2392,1,Non-White,0,0,0,0,1,0.0,0.0,True,-0.022061560302972794
822,1,Non-White,1,0,0,0,4,1.0,79.0,True,0.02218444086611271
5090,1,Non-White,1,0,0,0,4,1.0,75.0,True,0.022317415103316307
2863,1,White,0,0,0,0,1,0.0,1.0,True,-0.022350836545228958
3912,1,White,0,0,0,0,1,0.0,1.0,True,-0.022350836545228958
3991,1,Non-White,1,0,0,0,7,1.0,7.0,False,-0.02241402305662632
5649,1,White,1,0,0,0,3,0.0,11.0,False,0.022564701735973358
2141,1,Non-White,0,0,1,1,3,1.0,1.0,True,-0.022594906389713287
6118,1,White,1,0,0,0,4,26.0,1.0,True,0.022622354328632355
854,1,Non-White,0,0,0,0,1,0.0,2.0,True,-0.022642074152827263
1173,1,Non-White,0,0,0,0,3,21.0,1.0,False,0.02271176129579544
4792,1,White,1,0,0,0,7,8.0,8.0,True,0.0228052269667387
5516,1,White,0,0,0,0,1,0.0,3.0,True,-0.02293529361486435
49,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
428,1,White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
5483,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
5215,1,White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
1106,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
5986,1,Non-White,1,0,0,0,4,1.0,1.0,True,0.022943228483200073
3756,1,White,1,0,0,0,4,1.0,2.0,True,0.022953592240810394
949,1,Non-White,1,0,0,0,4,1.0,2.0,True,0.022953592240810394
892,1,Non-White,1,0,0,0,4,1.0,3.0,True,0.02296351082623005
4124,1,White,1,0,0,0,4,1.0,4.0,True,0.022972989827394485
4073,1,White,1,0,0,0,4,1.0,11.0,True,0.023027528077363968
2244,1,White,1,0,0,0,4,1.0,31.0,True,0.02305738627910614
1691,1,Non-White,1,0,0,0,4,1.0,30.0,True,0.023060668259859085
712,1,Non-White,1,0,0,0,4,1.0,28.0,True,0.023065654560923576
1978,1,Non-White,1,0,0,0,3,0.0,1.0,False,0.023334641009569168
97,1,Non-White,1,0,0,0,3,0.0,1.0,False,0.023334641009569168
338,1,Non-White,1,0,0,0,3,0.0,1.0,False,0.023334641009569168
374,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
1515,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
5195,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
288,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
3171,1,White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
4950,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
3037,1,Non-White,1,0,0,0,3,0.0,0.0,False,0.02340550720691681
5512,1,Non-White,1,0,0,0,1,15.0,1.0,True,0.02379174344241619
2718,1,Non-White,1,0,0,0,3,1.0,30.0,False,0.024248730391263962
4748,1,White,1,0,0,0,3,0.0,0.0,True,0.02425011619925499
5423,1,White,1,0,0,0,3,0.0,0.0,True,0.02425011619925499
3259,1,White,1,0,0,0,3,0.0,0.0,True,0.02425011619925499
2434,1,Non-White,1,0,0,0,3,0.0,1.0,True,0.024274632334709167
5148,1,Non-White,1,0,0,0,3,0.0,5.0,True,0.0243695005774498
4493,1,Non-White,1,0,0,0,2,17.0,4.0,True,0.024446042254567146
50,1,White,1,0,0,0,8,13.0,13.0,False,0.024542199447751045
1250,1,Non-White,1,0,0,0,1,13.0,0.0,True,0.0245863888412714
6147,1,White,1,0,0,0,14,28.0,20.0,False,0.024599898606538773
992,1,Non-White,1,0,0,0,4,3.0,2.0,True,0.024880316108465195
2003,1,Non-White,0,0,0,0,2,10.0,10.0,False,-0.02492436021566391
2976,1,White,1,0,0,0,3,0.0,63.0,True,0.0250348262488842
1553,1,White,1,0,0,0,3,1.0,1.0,True,0.02507314458489418
4048,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.02507314458489418
5857,1,Non-White,1,0,0,0,3,1.0,1.0,True,0.02507314458489418
3722,1,White,1,0,0,0,3,1.0,2.0,True,0.025105474516749382
4615,1,White,1,0,0,0,3,1.0,2.0,True,0.025105474516749382
2560,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.025105474516749382
3724,1,Non-White,1,0,0,0,3,1.0,2.0,True,0.025105474516749382
